# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
61            	smoothSolver	5.555290e-04	2.593060e-05	2	6.219440e-03	2.293870e-04	2	false	GAMG	1.954670e-02	5.541370e-04	2	true
62            	smoothSolver	4.306980e-04	1.909570e-05	2	5.867980e-03	2.042450e-04	2	false	GAMG	2.081770e-02	5.746000e-04	2	true
63            	smoothSolver	5.427360e-04	2.428500e-05	2	6.383550e-03	2.367720e-04	2	false	GAMG	2.051710e-02	5.764400e-04	2	true
64            	smoothSolver	4.090420e-04	1.772350e-05	2	5.860390e-03	2.043980e-04	2	false	GAMG	2.049550e-02	5.679190e-04	2	true
65            	smoothSolver	5.470720e-04	2.457190e-05	2	6.221370e-03	2.280180e-04	2	false	GAMG	1.952930e-02	5.503890e-04	2	true
66            	smoothSolver	4.225420e-04	1.778160e-05	2	5.865480e-03	2.025040e-04	2	false	GAMG	2.080130e-02	5.728560e-04	2	true
67            	smoothSolver	5.355160e-04	2.311940e-05	2	6.382420e-03	2.357540e-04	2	false	GAMG	2.050070e-02	5.745800e-04	2	true
68            	smoothSolver	4.020630e-04	1.660370e-05	2	5.855110e-03	2.028620e-04	2	false	GAMG	2.048060e-02	5.671630e-04	2	true
69            	smoothSolver	5.406010e-04	2.354850e-05	2	6.216540e-03	2.270750e-04	2	false	GAMG	1.951490e-02	5.495960e-04	2	true
70            	smoothSolver	4.162500e-04	1.679620e-05	2	5.856810e-03	2.012770e-04	2	false	GAMG	2.078750e-02	5.722740e-04	2	true
71            	smoothSolver	5.295110e-04	2.224600e-05	2	6.376340e-03	2.350990e-04	2	false	GAMG	2.048630e-02	5.743400e-04	2	true
72            	smoothSolver	3.963230e-04	1.575530e-05	2	5.844300e-03	2.016860e-04	2	false	GAMG	2.046810e-02	5.664520e-04	2	true
73            	smoothSolver	5.352710e-04	2.276630e-05	2	6.205670e-03	2.262440e-04	2	false	GAMG	1.950160e-02	5.492310e-04	2	true
74            	smoothSolver	4.111350e-04	1.605840e-05	2	5.842470e-03	2.002990e-04	2	false	GAMG	2.077550e-02	5.710130e-04	2	true
75            	smoothSolver	5.250130e-04	2.157410e-05	2	6.361550e-03	2.341510e-04	2	false	GAMG	2.047270e-02	5.734820e-04	2	true
76            	smoothSolver	3.918680e-04	1.512350e-05	2	5.826240e-03	2.006230e-04	2	false	GAMG	2.045600e-02	5.644690e-04	2	true
77            	smoothSolver	5.313860e-04	2.217830e-05	2	6.187770e-03	2.252180e-04	2	false	GAMG	1.948870e-02	5.474740e-04	2	true
78            	smoothSolver	4.072860e-04	1.553740e-05	2	5.824720e-03	1.994220e-04	2	false	GAMG	2.076270e-02	5.682020e-04	2	true
79            	smoothSolver	5.215020e-04	2.106810e-05	2	6.342290e-03	2.330340e-04	2	false	GAMG	2.045970e-02	5.712720e-04	2	true
80            	smoothSolver	3.883890e-04	1.466690e-05	2	5.808230e-03	1.998230e-04	2	false	GAMG	2.044340e-02	5.615710e-04	2	true
81            	smoothSolver	5.281170e-04	2.173200e-05	2	6.170340e-03	2.243020e-04	2	false	GAMG	1.947640e-02	5.449730e-04	2	true
82            	smoothSolver	4.043570e-04	1.516060e-05	2	5.808580e-03	1.987860e-04	2	false	GAMG	2.075040e-02	5.655500e-04	2	true
83            	smoothSolver	5.185560e-04	2.067350e-05	2	6.325520e-03	2.321660e-04	2	false	GAMG	2.044780e-02	5.688760e-04	2	true
84            	smoothSolver	3.858510e-04	1.432280e-05	2	5.792850e-03	1.992930e-04	2	false	GAMG	2.043220e-02	5.592140e-04	2	true
85            	smoothSolver	5.254820e-04	2.138860e-05	2	6.151130e-03	2.235160e-04	2	false	GAMG	1.946620e-02	5.434660e-04	2	true
86            	smoothSolver	4.021140e-04	1.486630e-05	2	5.791290e-03	1.982530e-04	2	false	GAMG	2.074070e-02	5.645550e-04	2	true
87            	smoothSolver	5.162760e-04	2.036940e-05	2	6.306950e-03	2.314090e-04	2	false	GAMG	2.043870e-02	5.680520e-04	2	true
88            	smoothSolver	3.837800e-04	1.406620e-05	2	5.776870e-03	1.987690e-04	2	false	GAMG	2.042380e-02	5.586310e-04	2	true
89            	smoothSolver	5.234480e-04	2.113940e-05	2	6.133470e-03	2.228180e-04	2	false	GAMG	1.945830e-02	5.427550e-04	2	true
90            	smoothSolver	4.003560e-04	1.465050e-05	2	5.775890e-03	1.977250e-04	2	false	GAMG	2.073300e-02	5.637430e-04	2	true
91            	smoothSolver	5.145710e-04	2.016870e-05	2	6.291070e-03	2.308770e-04	2	false	GAMG	2.043120e-02	5.670010e-04	2	true
92            	smoothSolver	3.822860e-04	1.389910e-05	2	5.762710e-03	1.982880e-04	2	false	GAMG	2.041690e-02	5.575700e-04	2	true
93            	smoothSolver	5.221170e-04	2.099330e-05	2	6.118800e-03	2.223330e-04	2	false	GAMG	1.945140e-02	5.414880e-04	2	true
94            	smoothSolver	3.992250e-04	1.451340e-05	2	5.762970e-03	1.973530e-04	2	false	GAMG	2.072650e-02	5.624260e-04	2	true
95            	smoothSolver	5.135360e-04	2.005750e-05	2	6.278550e-03	2.305670e-04	2	false	GAMG	2.042450e-02	5.655980e-04	2	true
