# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
184           	smoothSolver	1.471530e-04	1.026240e-05	2	1.774270e-03	8.503600e-05	4	false	GAMG	1.005500e-02	4.028320e-04	2	true
185           	smoothSolver	1.062440e-04	7.774250e-06	2	1.780340e-03	8.371650e-05	4	false	GAMG	1.046590e-02	4.112710e-04	2	true
186           	smoothSolver	1.503680e-04	9.889290e-06	2	1.775260e-03	8.594040e-05	4	false	GAMG	1.007880e-02	4.220470e-04	2	true
187           	smoothSolver	1.164770e-04	8.647320e-06	2	1.802430e-03	8.536720e-05	4	false	GAMG	1.044900e-02	4.295580e-04	2	true
188           	smoothSolver	1.610090e-04	1.128730e-05	2	1.787610e-03	8.703220e-05	4	false	GAMG	1.005270e-02	4.399250e-04	2	true
189           	smoothSolver	1.246270e-04	9.960680e-06	2	1.819740e-03	8.657550e-05	4	false	GAMG	1.039540e-02	4.409610e-04	2	true
190           	smoothSolver	1.642040e-04	1.236630e-05	2	1.792390e-03	8.714730e-05	4	false	GAMG	9.983180e-03	4.433630e-04	2	true
191           	smoothSolver	1.256060e-04	1.063700e-05	2	1.820180e-03	8.625480e-05	4	false	GAMG	1.032820e-02	4.399680e-04	2	true
192           	smoothSolver	1.636610e-04	1.253260e-05	2	1.788260e-03	8.608330e-05	4	false	GAMG	9.926680e-03	4.318970e-04	2	true
193           	smoothSolver	1.234620e-04	1.037620e-05	2	1.805610e-03	8.455270e-05	4	false	GAMG	1.030310e-02	4.273490e-04	2	true
194           	smoothSolver	1.579800e-04	1.182130e-05	2	1.779090e-03	8.454130e-05	4	false	GAMG	9.928960e-03	4.133420e-04	2	true
195           	smoothSolver	1.142640e-04	9.353960e-06	2	1.785200e-03	8.277550e-05	4	false	GAMG	1.032980e-02	4.099370e-04	2	true
196           	smoothSolver	1.470960e-04	1.050770e-05	2	1.765070e-03	8.338530e-05	4	false	GAMG	9.980560e-03	3.974850e-04	2	true
197           	smoothSolver	1.018740e-04	7.919170e-06	2	1.765710e-03	8.221300e-05	4	false	GAMG	1.038110e-02	3.983000e-04	2	true
198           	smoothSolver	1.396530e-04	9.107380e-06	2	1.752740e-03	8.318620e-05	4	false	GAMG	1.001640e-02	3.952510e-04	2	true
199           	smoothSolver	9.951860e-05	6.982950e-06	2	1.760640e-03	8.269390e-05	4	false	GAMG	1.041180e-02	4.051790e-04	2	true
200           	smoothSolver	1.435720e-04	9.186580e-06	2	1.757700e-03	8.388950e-05	4	false	GAMG	1.001650e-02	4.088880e-04	2	true
201           	smoothSolver	1.067110e-04	7.780400e-06	2	1.769400e-03	8.353040e-05	4	false	GAMG	1.040540e-02	4.208180e-04	2	true
202           	smoothSolver	1.509470e-04	1.006670e-05	2	1.769440e-03	8.488760e-05	4	false	GAMG	9.979300e-03	4.206900e-04	2	true
203           	smoothSolver	1.113540e-04	8.693300e-06	2	1.773970e-03	8.391940e-05	4	false	GAMG	1.035820e-02	4.287120e-04	2	true
204           	smoothSolver	1.530060e-04	1.076930e-05	2	1.773340e-03	8.507570e-05	4	false	GAMG	9.923440e-03	4.245060e-04	2	true
205           	smoothSolver	1.115890e-04	9.104450e-06	2	1.773490e-03	8.358100e-05	4	false	GAMG	1.029550e-02	4.261070e-04	2	true
206           	smoothSolver	1.532580e-04	1.088500e-05	2	1.769910e-03	8.427510e-05	4	false	GAMG	9.880860e-03	4.191360e-04	2	true
207           	smoothSolver	1.097910e-04	8.864520e-06	2	1.770100e-03	8.262780e-05	4	false	GAMG	1.027530e-02	4.150280e-04	2	true
208           	smoothSolver	1.490340e-04	1.041480e-05	2	1.761790e-03	8.294320e-05	4	false	GAMG	9.885230e-03	4.068170e-04	2	true
209           	smoothSolver	1.036270e-04	8.112090e-06	2	1.763910e-03	8.164320e-05	4	false	GAMG	1.030920e-02	4.007260e-04	2	true
210           	smoothSolver	1.407980e-04	9.525070e-06	2	1.749860e-03	8.212290e-05	4	false	GAMG	9.929950e-03	3.933020e-04	2	true
211           	smoothSolver	9.559990e-05	7.086950e-06	2	1.753780e-03	8.122600e-05	4	false	GAMG	1.035090e-02	3.912480e-04	2	true
212           	smoothSolver	1.348390e-04	8.537740e-06	2	1.743120e-03	8.225590e-05	4	false	GAMG	9.965710e-03	3.894800e-04	2	true
213           	smoothSolver	9.449010e-05	6.483080e-06	2	1.748220e-03	8.138850e-05	4	false	GAMG	1.036650e-02	3.972820e-04	2	true
214           	smoothSolver	1.372310e-04	8.599910e-06	2	1.747200e-03	8.280860e-05	4	false	GAMG	9.975760e-03	4.008710e-04	2	true
215           	smoothSolver	9.956420e-05	6.981690e-06	2	1.753630e-03	8.207420e-05	4	false	GAMG	1.035040e-02	4.076810e-04	2	true
216           	smoothSolver	1.419260e-04	9.215730e-06	2	1.751280e-03	8.325990e-05	4	false	GAMG	9.951630e-03	4.103320e-04	2	true
217           	smoothSolver	1.027480e-04	7.546310e-06	2	1.756610e-03	8.243430e-05	4	false	GAMG	1.030750e-02	4.133750e-04	2	true
218           	smoothSolver	1.429760e-04	9.682850e-06	2	1.750900e-03	8.324060e-05	4	false	GAMG	9.902040e-03	4.129320e-04	2	true
219           	smoothSolver	1.031120e-04	7.817860e-06	2	1.755720e-03	8.222470e-05	4	false	GAMG	1.026240e-02	4.130380e-04	2	true
220           	smoothSolver	1.429950e-04	9.740160e-06	2	1.749390e-03	8.271190e-05	4	false	GAMG	9.859120e-03	4.084460e-04	2	true
221           	smoothSolver	1.021120e-04	7.677560e-06	2	1.753970e-03	8.150460e-05	4	false	GAMG	1.024140e-02	4.068570e-04	2	true
222           	smoothSolver	1.402340e-04	9.401660e-06	2	1.747340e-03	8.186050e-05	4	false	GAMG	9.862840e-03	3.990520e-04	2	true
223           	smoothSolver	9.781110e-05	7.197510e-06	2	1.749100e-03	8.067550e-05	4	false	GAMG	1.026720e-02	3.969150e-04	2	true
224           	smoothSolver	1.349960e-04	8.786050e-06	2	1.741390e-03	8.130670e-05	4	false	GAMG	9.901800e-03	3.887180e-04	2	true
225           	smoothSolver	9.174240e-05	6.511160e-06	2	1.743400e-03	8.045790e-05	4	false	GAMG	1.030190e-02	3.881400e-04	2	true
226           	smoothSolver	1.310860e-04	8.102020e-06	2	1.732950e-03	8.133420e-05	4	false	GAMG	9.927550e-03	3.853800e-04	2	true
227           	smoothSolver	9.048220e-05	6.038110e-06	2	1.742370e-03	8.065420e-05	4	false	GAMG	1.032080e-02	3.917090e-04	2	true
228           	smoothSolver	1.324740e-04	8.089220e-06	2	1.733270e-03	8.187330e-05	4	false	GAMG	9.929250e-03	3.927680e-04	2	true
229           	smoothSolver	9.365280e-05	6.428020e-06	2	1.746550e-03	8.095950e-05	4	false	GAMG	1.031600e-02	4.003380e-04	2	true
230           	smoothSolver	1.355950e-04	8.402720e-06	2	1.735830e-03	8.226280e-05	4	false	GAMG	9.906720e-03	3.987990e-04	2	true
231           	smoothSolver	9.563830e-05	6.782230e-06	2	1.747420e-03	8.109450e-05	4	false	GAMG	1.028580e-02	4.049420e-04	2	true
232           	smoothSolver	1.363930e-04	8.672660e-06	2	1.735060e-03	8.228620e-05	4	false	GAMG	9.868310e-03	4.010200e-04	2	true
233           	smoothSolver	9.573320e-05	6.958230e-06	2	1.745660e-03	8.094390e-05	4	false	GAMG	1.024740e-02	4.046110e-04	2	true
234           	smoothSolver	1.365200e-04	8.710200e-06	2	1.733700e-03	8.194350e-05	4	false	GAMG	9.838030e-03	3.989870e-04	2	true
235           	smoothSolver	9.510600e-05	6.865740e-06	2	1.745200e-03	8.052950e-05	4	false	GAMG	1.022270e-02	3.999200e-04	2	true
236           	smoothSolver	1.348240e-04	8.509030e-06	2	1.732990e-03	8.134200e-05	4	false	GAMG	9.834380e-03	3.933200e-04	2	true
237           	smoothSolver	9.248970e-05	6.551590e-06	2	1.743060e-03	8.001540e-05	4	false	GAMG	1.024280e-02	3.925600e-04	2	true
238           	smoothSolver	1.313780e-04	8.137070e-06	2	1.729860e-03	8.087280e-05	4	false	GAMG	9.861450e-03	3.857380e-04	2	true
239           	smoothSolver	8.863860e-05	6.101370e-06	2	1.738290e-03	7.989050e-05	4	false	GAMG	1.026900e-02	3.857960e-04	2	true
240           	smoothSolver	1.283560e-04	7.710710e-06	2	1.727150e-03	8.087360e-05	4	false	GAMG	9.883180e-03	3.817850e-04	2	true
241           	smoothSolver	8.760950e-05	5.734410e-06	2	1.734470e-03	8.004300e-05	4	false	GAMG	1.028140e-02	3.869130e-04	2	true
242           	smoothSolver	1.288830e-04	7.725290e-06	2	1.728700e-03	8.114650e-05	4	false	GAMG	9.889300e-03	3.874800e-04	2	true
243           	smoothSolver	8.942300e-05	5.877580e-06	2	1.734800e-03	8.030080e-05	4	false	GAMG	1.027550e-02	3.925230e-04	2	true
244           	smoothSolver	1.308650e-04	7.949300e-06	2	1.731770e-03	8.138970e-05	4	false	GAMG	9.877680e-03	3.920710e-04	2	true
245           	smoothSolver	9.072480e-05	6.063110e-06	2	1.734680e-03	8.040350e-05	4	false	GAMG	1.025370e-02	3.957940e-04	2	true
246           	smoothSolver	1.313840e-04	8.121810e-06	2	1.731780e-03	8.141470e-05	4	false	GAMG	9.850450e-03	3.936710e-04	2	true
247           	smoothSolver	9.079340e-05	6.180760e-06	2	1.732750e-03	8.029890e-05	4	false	GAMG	1.022680e-02	3.961690e-04	2	true
248           	smoothSolver	1.313800e-04	8.150890e-06	2	1.730750e-03	8.123180e-05	4	false	GAMG	9.827630e-03	3.921850e-04	2	true
249           	smoothSolver	9.054390e-05	6.148420e-06	2	1.732370e-03	8.001750e-05	4	false	GAMG	1.020840e-02	3.937840e-04	2	true
250           	smoothSolver	1.304310e-04	8.029060e-06	2	1.730610e-03	8.089870e-05	4	false	GAMG	9.819170e-03	3.883130e-04	2	true
251           	smoothSolver	8.900400e-05	5.986650e-06	2	1.731950e-03	7.964730e-05	4	false	GAMG	1.021860e-02	3.893960e-04	2	true
252           	smoothSolver	1.284530e-04	7.799580e-06	2	1.727840e-03	8.060170e-05	4	false	GAMG	9.838200e-03	3.832870e-04	2	true
253           	smoothSolver	8.666460e-05	5.744040e-06	2	1.729730e-03	7.952190e-05	4	false	GAMG	1.023590e-02	3.845980e-04	2	true
254           	smoothSolver	1.264920e-04	7.523740e-06	2	1.723460e-03	8.058720e-05	4	false	GAMG	9.852710e-03	3.801070e-04	2	true
255           	smoothSolver	8.575120e-05	5.531860e-06	2	1.728660e-03	7.962620e-05	4	false	GAMG	1.024640e-02	3.841090e-04	2	true
256           	smoothSolver	1.265750e-04	7.448570e-06	2	1.720060e-03	8.069550e-05	4	false	GAMG	9.855670e-03	3.835290e-04	2	true
257           	smoothSolver	8.669760e-05	5.650800e-06	2	1.730560e-03	7.983750e-05	4	false	GAMG	1.024520e-02	3.877540e-04	2	true
258           	smoothSolver	1.277410e-04	7.575340e-06	2	1.719810e-03	8.084520e-05	4	false	GAMG	9.847000e-03	3.865210e-04	2	true
259           	smoothSolver	8.750720e-05	5.767150e-06	2	1.731170e-03	7.992800e-05	4	false	GAMG	1.023300e-02	3.899680e-04	2	true
260           	smoothSolver	1.281270e-04	7.679740e-06	2	1.718980e-03	8.087830e-05	4	false	GAMG	9.829540e-03	3.876620e-04	2	true
261           	smoothSolver	8.751770e-05	5.842590e-06	2	1.729750e-03	7.988590e-05	4	false	GAMG	1.021410e-02	3.902490e-04	2	true
262           	smoothSolver	1.281380e-04	7.715710e-06	2	1.717690e-03	8.078710e-05	4	false	GAMG	9.814360e-03	3.870170e-04	2	true
263           	smoothSolver	8.741870e-05	5.828080e-06	2	1.728680e-03	7.973490e-05	4	false	GAMG	1.020140e-02	3.887990e-04	2	true
264           	smoothSolver	1.276690e-04	7.664990e-06	2	1.717850e-03	8.060500e-05	4	false	GAMG	9.806240e-03	3.848920e-04	2	true
265           	smoothSolver	8.659780e-05	5.736720e-06	2	1.727670e-03	7.952120e-05	4	false	GAMG	1.020480e-02	3.861210e-04	2	true
266           	smoothSolver	1.265770e-04	7.549500e-06	2	1.717140e-03	8.041950e-05	4	false	GAMG	9.817280e-03	3.818810e-04	2	true
267           	smoothSolver	8.531310e-05	5.597120e-06	2	1.725470e-03	7.942550e-05	4	false	GAMG	1.021550e-02	3.832160e-04	2	true
268           	smoothSolver	1.253290e-04	7.403100e-06	2	1.715660e-03	8.041170e-05	4	false	GAMG	9.826700e-03	3.795480e-04	2	true
269           	smoothSolver	8.464250e-05	5.460500e-06	2	1.723050e-03	7.946090e-05	4	false	GAMG	1.022160e-02	3.827930e-04	2	true
270           	smoothSolver	1.252900e-04	7.353400e-06	2	1.715300e-03	8.048640e-05	4	false	GAMG	9.829890e-03	3.809280e-04	2	true
271           	smoothSolver	8.505080e-05	5.502680e-06	2	1.723300e-03	7.956690e-05	4	false	GAMG	1.022050e-02	3.848670e-04	2	true
272           	smoothSolver	1.259370e-04	7.436270e-06	2	1.716020e-03	8.057880e-05	4	false	GAMG	9.825900e-03	3.827500e-04	2	true
273           	smoothSolver	8.554160e-05	5.566480e-06	2	1.723570e-03	7.962520e-05	4	false	GAMG	1.021300e-02	3.861540e-04	2	true
274           	smoothSolver	1.261800e-04	7.491930e-06	2	1.715880e-03	8.059850e-05	4	false	GAMG	9.816160e-03	3.835340e-04	2	true
275           	smoothSolver	8.556160e-05	5.612040e-06	2	1.723060e-03	7.960900e-05	4	false	GAMG	1.020150e-02	3.863750e-04	2	true
276           	smoothSolver	1.261670e-04	7.514200e-06	2	1.715150e-03	8.055000e-05	4	false	GAMG	9.806150e-03	3.832320e-04	2	true
277           	smoothSolver	8.553810e-05	5.610830e-06	2	1.722620e-03	7.953170e-05	4	false	GAMG	1.019420e-02	3.856590e-04	2	true
278           	smoothSolver	1.259450e-04	7.489380e-06	2	1.715040e-03	8.045240e-05	4	false	GAMG	9.799850e-03	3.820800e-04	2	true
279           	smoothSolver	8.512930e-05	5.567220e-06	2	1.722520e-03	7.941760e-05	4	false	GAMG	1.019430e-02	3.842300e-04	2	true
280           	smoothSolver	1.253890e-04	7.429390e-06	2	1.714370e-03	8.034400e-05	4	false	GAMG	9.805660e-03	3.804180e-04	2	true
281           	smoothSolver	8.445750e-05	5.496410e-06	2	1.721700e-03	7.934920e-05	4	false	GAMG	1.020030e-02	3.825930e-04	2	true
282           	smoothSolver	1.246840e-04	7.350970e-06	2	1.713240e-03	8.033030e-05	4	false	GAMG	9.810940e-03	3.790540e-04	2	true
283           	smoothSolver	8.401910e-05	5.423740e-06	2	1.720680e-03	7.936400e-05	4	false	GAMG	1.020420e-02	3.819730e-04	2	true
284           	smoothSolver	1.245830e-04	7.305740e-06	2	1.712470e-03	8.036700e-05	4	false	GAMG	9.812730e-03	3.795730e-04	2	true
285           	smoothSolver	8.416440e-05	5.439200e-06	2	1.720940e-03	7.941790e-05	4	false	GAMG	1.020420e-02	3.830890e-04	2	true
286           	smoothSolver	1.249080e-04	7.346600e-06	2	1.712870e-03	8.041530e-05	4	false	GAMG	9.810560e-03	3.805720e-04	2	true
287           	smoothSolver	8.443920e-05	5.474720e-06	2	1.721110e-03	7.945170e-05	4	false	GAMG	1.020050e-02	3.838260e-04	2	true
288           	smoothSolver	1.250600e-04	7.375100e-06	2	1.712760e-03	8.042810e-05	4	false	GAMG	9.805280e-03	3.810220e-04	2	true
289           	smoothSolver	8.446640e-05	5.498150e-06	2	1.720760e-03	7.944630e-05	4	false	GAMG	1.019430e-02	3.839870e-04	2	true
290           	smoothSolver	1.250490e-04	7.389480e-06	2	1.712340e-03	8.040520e-05	4	false	GAMG	9.799450e-03	3.809200e-04	2	true
291           	smoothSolver	8.445140e-05	5.499700e-06	2	1.720440e-03	7.940850e-05	4	false	GAMG	1.018990e-02	3.836330e-04	2	true
292           	smoothSolver	1.249580e-04	7.379710e-06	2	1.712300e-03	8.035630e-05	4	false	GAMG	9.795770e-03	3.803660e-04	2	true
293           	smoothSolver	8.426220e-05	5.479260e-06	2	1.720470e-03	7.935100e-05	4	false	GAMG	1.018890e-02	3.829140e-04	2	true
294           	smoothSolver	1.246890e-04	7.351320e-06	2	1.712150e-03	8.029730e-05	4	false	GAMG	9.798270e-03	3.795360e-04	2	true
295           	smoothSolver	8.393420e-05	5.444350e-06	2	1.720110e-03	7.930920e-05	4	false	GAMG	1.019210e-02	3.820550e-04	2	true
296           	smoothSolver	1.243230e-04	7.312920e-06	2	1.711670e-03	8.028460e-05	4	false	GAMG	9.801170e-03	3.787660e-04	2	true
297           	smoothSolver	8.367170e-05	5.405560e-06	2	1.719540e-03	7.931410e-05	4	false	GAMG	1.019430e-02	3.816150e-04	2	true
298           	smoothSolver	1.242260e-04	7.285390e-06	2	1.711280e-03	8.030000e-05	4	false	GAMG	9.802440e-03	3.788980e-04	2	true
299           	smoothSolver	8.370660e-05	5.403910e-06	2	1.719500e-03	7.933860e-05	4	false	GAMG	1.019440e-02	3.821500e-04	2	true
300           	smoothSolver	1.243720e-04	7.305690e-06	2	1.711530e-03	8.032660e-05	4	false	GAMG	9.801610e-03	3.794320e-04	2	true
301           	smoothSolver	8.385320e-05	5.422440e-06	2	1.719610e-03	7.935710e-05	4	false	GAMG	1.019260e-02	3.825480e-04	2	true
302           	smoothSolver	1.244610e-04	7.319860e-06	2	1.711510e-03	8.033540e-05	4	false	GAMG	9.799060e-03	3.796910e-04	2	true
303           	smoothSolver	8.388110e-05	5.434060e-06	2	1.719450e-03	7.935620e-05	4	false	GAMG	1.018940e-02	3.826610e-04	2	true
304           	smoothSolver	1.244530e-04	7.327960e-06	2	1.711290e-03	8.032580e-05	4	false	GAMG	9.795860e-03	3.796650e-04	2	true
305           	smoothSolver	8.387200e-05	5.436560e-06	2	1.719250e-03	7.933900e-05	4	false	GAMG	1.018700e-02	3.825140e-04	2	true
306           	smoothSolver	1.244220e-04	7.324490e-06	2	1.711210e-03	8.030270e-05	4	false	GAMG	9.793840e-03	3.794060e-04	2	true
307           	smoothSolver	8.379140e-05	5.428050e-06	2	1.719270e-03	7.931150e-05	4	false	GAMG	1.018590e-02	3.821760e-04	2	true
308           	smoothSolver	1.243000e-04	7.311620e-06	2	1.711150e-03	8.027300e-05	4	false	GAMG	9.794640e-03	3.790020e-04	2	true
309           	smoothSolver	8.363850e-05	5.412060e-06	2	1.719120e-03	7.928740e-05	4	false	GAMG	1.018760e-02	3.817500e-04	2	true
310           	smoothSolver	1.241270e-04	7.293420e-06	2	1.710920e-03	8.026250e-05	4	false	GAMG	9.796100e-03	3.786000e-04	2	true
311           	smoothSolver	8.348920e-05	5.393130e-06	2	1.718860e-03	7.928780e-05	4	false	GAMG	1.018870e-02	3.814720e-04	2	true
312           	smoothSolver	1.240510e-04	7.277190e-06	2	1.710660e-03	8.026870e-05	4	false	GAMG	9.796820e-03	3.785680e-04	2	true
313           	smoothSolver	8.348630e-05	5.388810e-06	2	1.718800e-03	7.929890e-05	4	false	GAMG	1.018900e-02	3.816660e-04	2	true
314           	smoothSolver	1.241040e-04	7.283970e-06	2	1.710730e-03	8.028120e-05	4	false	GAMG	9.796490e-03	3.788250e-04	2	true
315           	smoothSolver	8.355860e-05	5.398290e-06	2	1.718860e-03	7.930900e-05	4	false	GAMG	1.018820e-02	3.818750e-04	2	true
316           	smoothSolver	1.241540e-04	7.291110e-06	2	1.710730e-03	8.028640e-05	4	false	GAMG	9.795300e-03	3.789670e-04	2	true
317           	smoothSolver	8.357960e-05	5.403850e-06	2	1.718790e-03	7.930980e-05	4	false	GAMG	1.018670e-02	3.819480e-04	2	true
318           	smoothSolver	1.241510e-04	7.295470e-06	2	1.710620e-03	8.028280e-05	4	false	GAMG	9.793660e-03	3.789730e-04	2	true
319           	smoothSolver	8.357420e-05	5.405800e-06	2	1.718670e-03	7.930250e-05	4	false	GAMG	1.018540e-02	3.818920e-04	2	true
320           	smoothSolver	1.241420e-04	7.294710e-06	2	1.710560e-03	8.027260e-05	4	false	GAMG	9.792640e-03	3.788630e-04	2	true
321           	smoothSolver	8.354290e-05	5.402460e-06	2	1.718680e-03	7.929000e-05	4	false	GAMG	1.018460e-02	3.817400e-04	2	true
322           	smoothSolver	1.240910e-04	7.289310e-06	2	1.710550e-03	8.025870e-05	4	false	GAMG	9.792750e-03	3.786800e-04	2	true
323           	smoothSolver	8.347540e-05	5.395370e-06	2	1.718620e-03	7.927710e-05	4	false	GAMG	1.018540e-02	3.815410e-04	2	true
324           	smoothSolver	1.240130e-04	7.281140e-06	2	1.710460e-03	8.025140e-05	4	false	GAMG	9.793490e-03	3.784850e-04	2	true
325           	smoothSolver	8.339730e-05	5.386550e-06	2	1.718500e-03	7.927590e-05	4	false	GAMG	1.018600e-02	3.813950e-04	2	true
326           	smoothSolver	1.239660e-04	7.273100e-06	2	1.710340e-03	8.025360e-05	4	false	GAMG	9.793910e-03	3.784370e-04	2	true
327           	smoothSolver	8.338670e-05	5.382210e-06	2	1.718440e-03	7.928020e-05	4	false	GAMG	1.018610e-02	3.814630e-04	2	true
328           	smoothSolver	1.239820e-04	7.274860e-06	2	1.710370e-03	8.025940e-05	4	false	GAMG	9.793840e-03	3.785610e-04	2	true
329           	smoothSolver	8.341960e-05	5.386620e-06	2	1.718470e-03	7.928530e-05	4	false	GAMG	1.018580e-02	3.815710e-04	2	true
330           	smoothSolver	1.240090e-04	7.278580e-06	2	1.710370e-03	8.026250e-05	4	false	GAMG	9.793330e-03	3.786380e-04	2	true
331           	smoothSolver	8.343370e-05	5.389340e-06	2	1.718440e-03	7.928620e-05	4	false	GAMG	1.018520e-02	3.816150e-04	2	true
332           	smoothSolver	1.240100e-04	7.280680e-06	2	1.710320e-03	8.026140e-05	4	false	GAMG	9.792560e-03	3.786500e-04	2	true
333           	smoothSolver	8.343100e-05	5.390650e-06	2	1.718390e-03	7.928330e-05	4	false	GAMG	1.018450e-02	3.815980e-04	2	true
334           	smoothSolver	1.240070e-04	7.280740e-06	2	1.710280e-03	8.025700e-05	4	false	GAMG	9.792030e-03	3.786060e-04	2	true
335           	smoothSolver	8.342010e-05	5.389520e-06	2	1.718380e-03	7.927780e-05	4	false	GAMG	1.018400e-02	3.815330e-04	2	true
336           	smoothSolver	1.239860e-04	7.278570e-06	2	1.710280e-03	8.025080e-05	4	false	GAMG	9.791920e-03	3.785250e-04	2	true
337           	smoothSolver	8.339150e-05	5.386530e-06	2	1.718360e-03	7.927150e-05	4	false	GAMG	1.018430e-02	3.814420e-04	2	true
338           	smoothSolver	1.239520e-04	7.274980e-06	2	1.710250e-03	8.024630e-05	4	false	GAMG	9.792270e-03	3.784310e-04	2	true
339           	smoothSolver	8.335360e-05	5.382580e-06	2	1.718320e-03	7.927010e-05	4	false	GAMG	1.018460e-02	3.813620e-04	2	true
340           	smoothSolver	1.239240e-04	7.271050e-06	2	1.710190e-03	8.024700e-05	4	false	GAMG	9.792500e-03	3.783850e-04	2	true
341           	smoothSolver	8.334240e-05	5.379660e-06	2	1.718280e-03	7.927190e-05	4	false	GAMG	1.018470e-02	3.813700e-04	2	true
342           	smoothSolver	1.239260e-04	7.270710e-06	2	1.710180e-03	8.024950e-05	4	false	GAMG	9.792490e-03	3.784310e-04	2	true
343           	smoothSolver	8.335530e-05	5.381440e-06	2	1.718290e-03	7.927440e-05	4	false	GAMG	1.018460e-02	3.814180e-04	2	true
344           	smoothSolver	1.239400e-04	7.272520e-06	2	1.710180e-03	8.025120e-05	4	false	GAMG	9.792290e-03	3.784680e-04	2	true
345           	smoothSolver	8.336370e-05	5.382770e-06	2	1.718280e-03	7.927520e-05	4	false	GAMG	1.018430e-02	3.814410e-04	2	true
346           	smoothSolver	1.239420e-04	7.273520e-06	2	1.710160e-03	8.025100e-05	4	false	GAMG	9.791940e-03	3.784770e-04	2	true
347           	smoothSolver	8.336230e-05	5.383500e-06	2	1.718250e-03	7.927420e-05	4	false	GAMG	1.018400e-02	3.814380e-04	2	true
348           	smoothSolver	1.239410e-04	7.273760e-06	2	1.710140e-03	8.024920e-05	4	false	GAMG	9.791670e-03	3.784620e-04	2	true
349           	smoothSolver	8.335930e-05	5.383190e-06	2	1.718240e-03	7.927180e-05	4	false	GAMG	1.018380e-02	3.814130e-04	2	true
350           	smoothSolver	1.239330e-04	7.272970e-06	2	1.710140e-03	8.024650e-05	4	false	GAMG	9.791550e-03	3.784300e-04	2	true
351           	smoothSolver	8.334780e-05	5.381990e-06	2	1.718240e-03	7.926900e-05	4	false	GAMG	1.018380e-02	3.813760e-04	2	true
352           	smoothSolver	1.239190e-04	7.271480e-06	2	1.710130e-03	8.024410e-05	4	false	GAMG	9.791710e-03	3.783900e-04	2	true
353           	smoothSolver	8.333150e-05	5.380300e-06	2	1.718220e-03	7.926780e-05	4	false	GAMG	1.018400e-02	3.813400e-04	2	true
354           	smoothSolver	1.239040e-04	7.269710e-06	2	1.710110e-03	8.024410e-05	4	false	GAMG	9.791830e-03	3.783660e-04	2	true
355           	smoothSolver	8.332360e-05	5.378760e-06	2	1.718200e-03	7.926830e-05	4	false	GAMG	1.018410e-02	3.813360e-04	2	true
356           	smoothSolver	1.239030e-04	7.269160e-06	2	1.710110e-03	8.024500e-05	4	false	GAMG	9.791850e-03	3.783820e-04	2	true
357           	smoothSolver	8.332770e-05	5.379270e-06	2	1.718210e-03	7.926940e-05	4	false	GAMG	1.018400e-02	3.813590e-04	2	true
358           	smoothSolver	1.239090e-04	7.270030e-06	2	1.710110e-03	8.024590e-05	4	false	GAMG	9.791770e-03	3.784020e-04	2	true
359           	smoothSolver	8.333250e-05	5.379960e-06	2	1.718200e-03	7.926990e-05	4	false	GAMG	1.018390e-02	3.813730e-04	2	true
360           	smoothSolver	1.239120e-04	7.270520e-06	2	1.710100e-03	8.024600e-05	4	false	GAMG	9.791630e-03	3.784100e-04	2	true
361           	smoothSolver	8.333210e-05	5.380330e-06	2	1.718190e-03	7.926950e-05	4	false	GAMG	1.018380e-02	3.813740e-04	2	true
362           	smoothSolver	1.239110e-04	7.270720e-06	2	1.710090e-03	8.024530e-05	4	false	GAMG	9.791490e-03	3.784050e-04	2	true
363           	smoothSolver	8.333140e-05	5.380280e-06	2	1.718190e-03	7.926860e-05	4	false	GAMG	1.018370e-02	3.813640e-04	2	true
364           	smoothSolver	1.239080e-04	7.270450e-06	2	1.710090e-03	8.024420e-05	4	false	GAMG	9.791410e-03	3.783910e-04	2	true
365           	smoothSolver	8.332690e-05	5.379820e-06	2	1.718190e-03	7.926730e-05	4	false	GAMG	1.018360e-02	3.813470e-04	2	true
366           	smoothSolver	1.239020e-04	7.269830e-06	2	1.710090e-03	8.024300e-05	4	false	GAMG	9.791470e-03	3.783720e-04	2	true
367           	smoothSolver	8.332000e-05	5.379090e-06	2	1.718180e-03	7.926660e-05	4	false	GAMG	1.018370e-02	3.813290e-04	2	true
368           	smoothSolver	1.238950e-04	7.269050e-06	2	1.710080e-03	8.024280e-05	4	false	GAMG	9.791530e-03	3.783580e-04	2	true
369           	smoothSolver	8.331510e-05	5.378350e-06	2	1.718170e-03	7.926680e-05	4	false	GAMG	1.018380e-02	3.813250e-04	2	true
370           	smoothSolver	1.238930e-04	7.268550e-06	2	1.710070e-03	8.024320e-05	4	false	GAMG	9.791550e-03	3.783620e-04	2	true
371           	smoothSolver	8.331570e-05	5.378370e-06	2	1.718170e-03	7.926730e-05	4	false	GAMG	1.018380e-02	3.813330e-04	2	true
372           	smoothSolver	1.238960e-04	7.268890e-06	2	1.710070e-03	8.024370e-05	4	false	GAMG	9.791520e-03	3.783710e-04	2	true
373           	smoothSolver	8.331810e-05	5.378700e-06	2	1.718160e-03	7.926760e-05	4	false	GAMG	1.018370e-02	3.813390e-04	2	true
