# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
43            	smoothSolver	3.825620e-04	3.099550e-05	8	1.551860e-02	1.355920e-03	12	false	GAMG	3.523580e-04	2.858700e-05	4	true
44            	smoothSolver	3.770260e-04	3.139060e-05	8	1.499170e-02	1.311840e-03	12	false	GAMG	3.348410e-04	2.623050e-05	4	true
45            	smoothSolver	3.608430e-04	2.955330e-05	8	1.478620e-02	1.296680e-03	12	false	GAMG	3.129590e-04	2.729160e-05	4	true
46            	smoothSolver	3.560090e-04	2.996740e-05	8	1.440050e-02	1.263550e-03	12	false	GAMG	3.119030e-04	2.496500e-05	4	true
47            	smoothSolver	3.416010e-04	2.837340e-05	8	1.420060e-02	1.249130e-03	12	false	GAMG	2.879630e-04	2.409560e-05	4	true
48            	smoothSolver	3.362610e-04	2.858490e-05	8	1.385040e-02	1.218940e-03	12	false	GAMG	2.736610e-04	2.159570e-05	4	true
49            	smoothSolver	3.235090e-04	2.722680e-05	8	1.363020e-02	1.202040e-03	12	false	GAMG	2.613820e-04	2.097800e-05	4	true
50            	smoothSolver	3.178140e-04	2.726450e-05	8	1.331230e-02	1.174670e-03	12	false	GAMG	2.481920e-04	1.969860e-05	4	true
51            	smoothSolver	3.065990e-04	2.612720e-05	8	1.309130e-02	1.157180e-03	12	false	GAMG	2.348250e-04	1.978610e-05	4	true
52            	smoothSolver	3.008200e-04	2.605680e-05	8	1.281290e-02	1.133170e-03	12	false	GAMG	2.343370e-04	1.932670e-05	4	true
53            	smoothSolver	2.909400e-04	2.510090e-05	8	1.259410e-02	1.115360e-03	12	false	GAMG	2.213830e-04	2.011020e-05	4	true
54            	smoothSolver	2.852390e-04	2.494220e-05	8	1.234510e-02	1.093980e-03	12	false	GAMG	2.231100e-04	2.006170e-05	4	true
55            	smoothSolver	2.763230e-04	2.411060e-05	8	1.212670e-02	1.075710e-03	12	false	GAMG	2.223860e-04	2.066320e-05	4	true
56            	smoothSolver	2.705770e-04	2.387740e-05	8	1.189460e-02	1.055720e-03	12	false	GAMG	2.187760e-04	2.021120e-05	4	true
57            	smoothSolver	2.624190e-04	2.313840e-05	8	1.167700e-02	1.037290e-03	12	false	GAMG	2.237180e-04	2.069250e-05	4	true
58            	smoothSolver	2.566530e-04	2.284880e-05	8	1.145450e-02	1.018230e-03	12	false	GAMG	2.163640e-04	1.972780e-05	4	true
59            	smoothSolver	2.491810e-04	2.218990e-05	8	1.124010e-02	9.999290e-04	12	false	GAMG	2.128600e-04	2.029410e-05	4	true
60            	smoothSolver	2.435040e-04	2.186540e-05	8	1.102770e-02	9.817560e-04	12	false	GAMG	2.026590e-04	1.923940e-05	4	true
61            	smoothSolver	2.366660e-04	2.127460e-05	8	1.081990e-02	9.640630e-04	12	false	GAMG	2.006830e-04	1.940770e-05	4	true
62            	smoothSolver	2.310460e-04	2.092890e-05	8	1.061610e-02	9.465520e-04	12	false	GAMG	1.946940e-04	1.816920e-05	4	true
63            	smoothSolver	2.246840e-04	2.038500e-05	8	1.041390e-02	9.291930e-04	12	false	GAMG	1.927190e-04	1.801000e-05	4	true
64            	smoothSolver	2.192830e-04	2.003650e-05	8	1.021780e-02	9.123220e-04	12	false	GAMG	1.924750e-04	1.700870e-05	4	true
65            	smoothSolver	2.134150e-04	1.953780e-05	8	1.002200e-02	8.954110e-04	12	false	GAMG	1.914880e-04	1.695530e-05	4	true
66            	smoothSolver	2.082520e-04	1.918060e-05	8	9.832060e-03	8.790140e-04	12	false	GAMG	1.983010e-04	1.636460e-05	4	true
67            	smoothSolver	2.027500e-04	1.871980e-05	8	9.642150e-03	8.625700e-04	12	false	GAMG	1.979590e-04	1.589850e-05	4	true
68            	smoothSolver	1.977450e-04	1.835240e-05	8	9.456140e-03	8.463600e-04	12	false	GAMG	1.974890e-04	1.494590e-05	4	true
