# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
186           	smoothSolver	5.009940e-04	4.638260e-05	10	9.609100e-04	9.460780e-05	10	false	GAMG	7.048210e-04	6.721720e-05	15	true
187           	smoothSolver	4.994140e-04	4.642810e-05	10	9.722660e-04	9.557250e-05	10	false	GAMG	7.048450e-04	6.870580e-05	15	true
188           	smoothSolver	4.989540e-04	4.641170e-05	10	9.867750e-04	9.678560e-05	10	false	GAMG	7.014030e-04	6.656000e-05	16	true
189           	smoothSolver	5.022950e-04	4.650720e-05	10	9.983860e-04	9.807440e-05	10	false	GAMG	7.064520e-04	6.546540e-05	17	true
190           	smoothSolver	5.025470e-04	4.654220e-05	10	1.003640e-03	9.908800e-05	10	false	GAMG	7.149550e-04	6.795000e-05	16	true
191           	smoothSolver	5.015360e-04	4.659890e-05	10	1.010820e-03	1.001020e-04	10	false	GAMG	7.278640e-04	6.791460e-05	17	true
192           	smoothSolver	5.011430e-04	4.663680e-05	10	1.034340e-03	1.015930e-04	10	false	GAMG	7.215510e-04	7.029480e-05	16	true
193           	smoothSolver	5.017060e-04	4.670250e-05	10	1.044790e-03	1.023700e-04	10	false	GAMG	7.223080e-04	7.067470e-05	17	true
194           	smoothSolver	5.053100e-04	4.670990e-05	10	1.049670e-03	1.033180e-04	10	false	GAMG	7.239190e-04	7.070840e-05	16	true
195           	smoothSolver	5.052500e-04	4.678900e-05	10	1.048820e-03	1.044740e-04	10	false	GAMG	7.348450e-04	6.915570e-05	17	true
196           	smoothSolver	5.048200e-04	4.680100e-05	10	1.068350e-03	1.055900e-04	10	false	GAMG	7.332860e-04	6.751440e-05	16	true
197           	smoothSolver	5.039930e-04	4.680670e-05	10	1.087930e-03	1.071500e-04	10	false	GAMG	7.280560e-04	7.211490e-05	15	true
198           	smoothSolver	5.048770e-04	4.683050e-05	10	1.099570e-03	1.083640e-04	10	false	GAMG	7.176760e-04	6.795760e-05	15	true
199           	smoothSolver	5.054630e-04	4.676340e-05	10	1.101470e-03	1.099800e-04	10	false	GAMG	7.300930e-04	7.198840e-05	14	true
200           	smoothSolver	5.046380e-04	4.676780e-05	10	1.113080e-03	1.111180e-04	10	false	GAMG	7.313950e-04	7.211630e-05	14	true
201           	smoothSolver	5.030510e-04	4.675900e-05	10	1.127370e-03	1.123330e-04	10	false	GAMG	7.280190e-04	7.221480e-05	15	true
202           	smoothSolver	5.046210e-04	4.660220e-05	10	1.141980e-03	1.138590e-04	10	false	GAMG	7.151470e-04	6.944610e-05	16	true
203           	smoothSolver	5.063870e-04	4.657860e-05	10	1.158670e-03	9.385200e-05	11	false	GAMG	7.331670e-04	6.842600e-05	17	true
204           	smoothSolver	5.079410e-04	4.665540e-05	10	1.165990e-03	9.442450e-05	11	false	GAMG	7.362490e-04	6.956180e-05	17	true
205           	smoothSolver	5.055230e-04	4.661520e-05	10	1.178550e-03	9.526790e-05	11	false	GAMG	7.439960e-04	6.936030e-05	16	true
206           	smoothSolver	5.054290e-04	4.654680e-05	10	1.189550e-03	9.603360e-05	11	false	GAMG	7.420470e-04	7.399350e-05	17	true
207           	smoothSolver	5.069800e-04	4.657100e-05	10	1.200600e-03	1.197680e-04	10	false	GAMG	7.540280e-04	7.477150e-05	16	true
208           	smoothSolver	5.075750e-04	4.660120e-05	10	1.215210e-03	9.864830e-05	11	false	GAMG	7.716060e-04	7.657180e-05	16	true
209           	smoothSolver	5.073950e-04	4.662050e-05	10	1.217320e-03	9.915610e-05	11	false	GAMG	7.815760e-04	7.605640e-05	16	true
210           	smoothSolver	5.078650e-04	4.664380e-05	10	1.226020e-03	9.921550e-05	11	false	GAMG	7.797070e-04	7.598480e-05	16	true
211           	smoothSolver	5.082330e-04	4.677860e-05	10	1.223520e-03	9.905670e-05	11	false	GAMG	7.876070e-04	7.639080e-05	16	true
212           	smoothSolver	5.090250e-04	4.680440e-05	10	1.221120e-03	9.907430e-05	11	false	GAMG	7.840500e-04	7.600250e-05	16	true
213           	smoothSolver	5.101870e-04	4.684730e-05	10	1.225390e-03	9.902890e-05	11	false	GAMG	7.903730e-04	7.423110e-05	16	true
214           	smoothSolver	5.111320e-04	4.695300e-05	10	1.231950e-03	1.221420e-04	10	false	GAMG	7.886530e-04	7.806410e-05	15	true
215           	smoothSolver	5.145780e-04	4.702850e-05	10	1.231950e-03	1.229650e-04	10	false	GAMG	7.988480e-04	7.730660e-05	15	true
216           	smoothSolver	5.130540e-04	4.712280e-05	10	1.232700e-03	1.003800e-04	11	false	GAMG	8.076800e-04	7.965320e-05	14	true
217           	smoothSolver	5.169650e-04	4.725650e-05	10	1.228890e-03	9.961750e-05	11	false	GAMG	8.107820e-04	7.942720e-05	14	true
218           	smoothSolver	5.159690e-04	4.733620e-05	10	1.228700e-03	1.223790e-04	10	false	GAMG	8.010730e-04	7.636710e-05	15	true
219           	smoothSolver	5.181370e-04	4.735810e-05	10	1.237520e-03	1.236880e-04	10	false	GAMG	8.097440e-04	8.004210e-05	15	true
220           	smoothSolver	5.171590e-04	4.749890e-05	10	1.248120e-03	1.009650e-04	11	false	GAMG	8.155580e-04	7.768680e-05	16	true
221           	smoothSolver	5.201610e-04	4.769260e-05	10	1.236320e-03	1.002210e-04	11	false	GAMG	8.234550e-04	8.116020e-05	16	true
222           	smoothSolver	5.190010e-04	4.778230e-05	10	1.227280e-03	9.923600e-05	11	false	GAMG	8.226150e-04	7.618050e-05	17	true
223           	smoothSolver	5.222130e-04	4.790590e-05	10	1.236030e-03	1.232630e-04	10	false	GAMG	8.192700e-04	8.093210e-05	16	true
224           	smoothSolver	5.227460e-04	4.799830e-05	10	1.260820e-03	1.254100e-04	10	false	GAMG	8.170540e-04	7.764360e-05	17	true
225           	smoothSolver	5.241010e-04	4.818340e-05	10	1.265100e-03	1.029860e-04	11	false	GAMG	8.242110e-04	7.829810e-05	16	true
226           	smoothSolver	5.259760e-04	4.843760e-05	10	1.260430e-03	1.033480e-04	11	false	GAMG	8.243790e-04	7.792390e-05	16	true
227           	smoothSolver	5.257200e-04	4.858690e-05	10	1.275360e-03	1.044390e-04	11	false	GAMG	8.294740e-04	8.160770e-05	15	true
228           	smoothSolver	5.275810e-04	4.871790e-05	10	1.303710e-03	1.059710e-04	11	false	GAMG	8.230380e-04	7.836740e-05	15	true
229           	smoothSolver	5.283180e-04	4.885940e-05	10	1.322620e-03	1.080500e-04	11	false	GAMG	8.147750e-04	7.507530e-05	15	true
230           	smoothSolver	5.309680e-04	4.888810e-05	10	1.337940e-03	1.102590e-04	11	false	GAMG	8.181160e-04	7.751280e-05	14	true
231           	smoothSolver	5.310540e-04	4.897970e-05	10	1.353170e-03	1.124800e-04	11	false	GAMG	8.302540e-04	7.967800e-05	14	true
232           	smoothSolver	5.321010e-04	4.909970e-05	10	1.383430e-03	1.143070e-04	11	false	GAMG	8.216190e-04	7.596580e-05	15	true
233           	smoothSolver	5.319760e-04	4.911450e-05	10	1.402590e-03	1.161230e-04	11	false	GAMG	8.154130e-04	7.605690e-05	16	true
234           	smoothSolver	5.332500e-04	4.906110e-05	10	1.423730e-03	1.184480e-04	11	false	GAMG	8.206290e-04	8.033000e-05	16	true
235           	smoothSolver	5.347340e-04	4.916940e-05	10	1.446450e-03	1.213220e-04	11	false	GAMG	8.388180e-04	7.946070e-05	17	true
236           	smoothSolver	5.373850e-04	4.919900e-05	10	1.481680e-03	1.237870e-04	11	false	GAMG	8.372800e-04	8.114150e-05	17	true
237           	smoothSolver	5.341190e-04	4.910440e-05	10	1.504500e-03	1.258760e-04	11	false	GAMG	8.346860e-04	8.129600e-05	17	true
238           	smoothSolver	5.345590e-04	4.906160e-05	10	1.523310e-03	1.274770e-04	11	false	GAMG	8.283700e-04	7.883500e-05	17	true
239           	smoothSolver	5.371040e-04	4.917530e-05	10	1.541490e-03	1.294930e-04	11	false	GAMG	8.380220e-04	8.004290e-05	15	true
240           	smoothSolver	5.388960e-04	4.923580e-05	10	1.558450e-03	1.312170e-04	11	false	GAMG	8.441470e-04	8.340890e-05	15	true
241           	smoothSolver	5.376610e-04	4.920000e-05	10	1.569600e-03	1.323300e-04	11	false	GAMG	8.489280e-04	8.242590e-05	15	true
242           	smoothSolver	5.391590e-04	4.921560e-05	10	1.586290e-03	1.330790e-04	11	false	GAMG	8.479370e-04	8.112850e-05	15	true
243           	smoothSolver	5.396850e-04	4.932610e-05	10	1.588430e-03	1.334460e-04	11	false	GAMG	8.541410e-04	8.261890e-05	15	true
244           	smoothSolver	5.406860e-04	4.932980e-05	10	1.592920e-03	1.339010e-04	11	false	GAMG	8.500850e-04	8.395050e-05	14	true
245           	smoothSolver	5.406170e-04	4.943600e-05	10	1.601050e-03	1.339620e-04	11	false	GAMG	8.568430e-04	8.522370e-05	14	true
246           	smoothSolver	5.435040e-04	4.956130e-05	10	1.603320e-03	1.335690e-04	11	false	GAMG	8.559960e-04	8.471940e-05	14	true
247           	smoothSolver	5.422050e-04	4.969690e-05	10	1.587450e-03	1.333520e-04	11	false	GAMG	8.631480e-04	8.517640e-05	13	true
248           	smoothSolver	5.456130e-04	4.977020e-05	10	1.579580e-03	1.327260e-04	11	false	GAMG	8.666810e-04	8.632640e-05	13	true
249           	smoothSolver	5.467100e-04	4.990280e-05	10	1.577470e-03	1.317140e-04	11	false	GAMG	8.756840e-04	8.323960e-05	14	true
250           	smoothSolver	5.460990e-04	4.998420e-05	10	1.574030e-03	1.306490e-04	11	false	GAMG	8.780770e-04	8.234650e-05	14	true
251           	smoothSolver	5.461730e-04	5.013160e-05	10	1.560090e-03	1.299860e-04	11	false	GAMG	8.834880e-04	8.145000e-05	15	true
252           	smoothSolver	5.497380e-04	5.030540e-05	10	1.551170e-03	1.289210e-04	11	false	GAMG	8.931230e-04	8.654860e-05	15	true
253           	smoothSolver	5.482910e-04	5.045860e-05	10	1.541530e-03	1.284170e-04	11	false	GAMG	9.048230e-04	8.681100e-05	15	true
254           	smoothSolver	5.497880e-04	5.053090e-05	10	1.539100e-03	1.274570e-04	11	false	GAMG	9.038640e-04	8.692210e-05	15	true
255           	smoothSolver	5.500550e-04	5.061830e-05	10	1.542730e-03	1.275880e-04	11	false	GAMG	9.060500e-04	8.544210e-05	15	true
256           	smoothSolver	5.529880e-04	5.082510e-05	10	1.547050e-03	1.273780e-04	11	false	GAMG	9.019800e-04	8.424250e-05	15	true
257           	smoothSolver	5.544130e-04	5.105360e-05	10	1.537010e-03	1.273930e-04	11	false	GAMG	9.062210e-04	8.344010e-05	15	true
258           	smoothSolver	5.555370e-04	5.114140e-05	10	1.530020e-03	1.267070e-04	11	false	GAMG	9.069480e-04	8.434330e-05	15	true
259           	smoothSolver	5.559540e-04	5.122370e-05	10	1.538490e-03	1.268260e-04	11	false	GAMG	9.097670e-04	8.394620e-05	14	true
260           	smoothSolver	5.541240e-04	5.126170e-05	10	1.549690e-03	1.271300e-04	11	false	GAMG	9.040580e-04	8.446640e-05	14	true
261           	smoothSolver	5.569730e-04	5.137380e-05	10	1.543800e-03	1.275100e-04	11	false	GAMG	9.016070e-04	8.836030e-05	13	true
262           	smoothSolver	5.582200e-04	5.147320e-05	10	1.537030e-03	1.280580e-04	11	false	GAMG	9.112680e-04	8.699490e-05	13	true
263           	smoothSolver	5.576500e-04	5.149490e-05	10	1.542930e-03	1.293580e-04	11	false	GAMG	9.177590e-04	8.839760e-05	13	true
264           	smoothSolver	5.567480e-04	5.160150e-05	10	1.572220e-03	1.315550e-04	11	false	GAMG	9.101830e-04	8.937520e-05	14	true
265           	smoothSolver	5.561850e-04	5.165510e-05	10	1.594810e-03	1.340930e-04	11	false	GAMG	9.040350e-04	8.567090e-05	15	true
266           	smoothSolver	5.612560e-04	5.160040e-05	10	1.618300e-03	1.368940e-04	11	false	GAMG	9.086590e-04	8.460410e-05	16	true
267           	smoothSolver	5.602790e-04	5.175830e-05	10	1.641030e-03	1.397390e-04	11	false	GAMG	9.230310e-04	8.622160e-05	16	true
268           	smoothSolver	5.617340e-04	5.186950e-05	10	1.678810e-03	1.424210e-04	11	false	GAMG	9.157380e-04	8.868770e-05	16	true
269           	smoothSolver	5.585300e-04	5.178000e-05	10	1.699210e-03	1.444450e-04	11	false	GAMG	9.092170e-04	8.470990e-05	16	true
270           	smoothSolver	5.593650e-04	5.173990e-05	10	1.722900e-03	1.466770e-04	11	false	GAMG	8.954000e-04	8.312320e-05	16	true
271           	smoothSolver	5.606540e-04	5.182140e-05	10	1.744740e-03	1.494190e-04	11	false	GAMG	8.967140e-04	8.786330e-05	15	true
272           	smoothSolver	5.634530e-04	5.182800e-05	10	1.762910e-03	1.511710e-04	11	false	GAMG	8.969310e-04	8.595610e-05	14	true
273           	smoothSolver	5.609400e-04	5.184050e-05	10	1.778600e-03	1.529650e-04	11	false	GAMG	8.995140e-04	8.486340e-05	15	true
274           	smoothSolver	5.599470e-04	5.177010e-05	10	1.796880e-03	1.543430e-04	11	false	GAMG	8.875240e-04	8.106140e-05	14	true
275           	smoothSolver	5.612930e-04	5.189670e-05	10	1.809830e-03	1.560240e-04	11	false	GAMG	8.935190e-04	8.514140e-05	14	true
276           	smoothSolver	5.610280e-04	5.191580e-05	10	1.822190e-03	1.572210e-04	11	false	GAMG	8.908630e-04	8.464860e-05	14	true
277           	smoothSolver	5.595990e-04	5.184970e-05	10	1.833420e-03	1.580850e-04	11	false	GAMG	8.875200e-04	8.338690e-05	14	true
278           	smoothSolver	5.592680e-04	5.191710e-05	10	1.846290e-03	1.583080e-04	11	false	GAMG	8.835560e-04	8.515920e-05	14	true
279           	smoothSolver	5.589490e-04	5.195490e-05	10	1.835870e-03	1.582780e-04	11	false	GAMG	8.866270e-04	8.450150e-05	14	true
280           	smoothSolver	5.599010e-04	5.190960e-05	10	1.831680e-03	1.579480e-04	11	false	GAMG	8.808690e-04	8.660120e-05	14	true
281           	smoothSolver	5.602850e-04	5.194890e-05	10	1.837540e-03	1.580050e-04	11	false	GAMG	8.841080e-04	8.242030e-05	15	true
282           	smoothSolver	5.639690e-04	5.193440e-05	10	1.841910e-03	1.572660e-04	11	false	GAMG	8.871190e-04	8.677540e-05	14	true
283           	smoothSolver	5.624560e-04	5.193150e-05	10	1.822920e-03	1.563780e-04	11	false	GAMG	8.875280e-04	8.323450e-05	16	true
284           	smoothSolver	5.623860e-04	5.192990e-05	10	1.815390e-03	1.557820e-04	11	false	GAMG	8.897810e-04	8.416720e-05	16	true
285           	smoothSolver	5.619180e-04	5.195850e-05	10	1.802040e-03	1.542100e-04	11	false	GAMG	8.948170e-04	8.400880e-05	16	true
286           	smoothSolver	5.616350e-04	5.191200e-05	10	1.794350e-03	1.524000e-04	11	false	GAMG	8.986900e-04	8.521050e-05	16	true
287           	smoothSolver	5.614600e-04	5.189210e-05	10	1.775660e-03	1.508290e-04	11	false	GAMG	8.992110e-04	8.515290e-05	16	true
288           	smoothSolver	5.631130e-04	5.198300e-05	10	1.765330e-03	1.493330e-04	11	false	GAMG	9.004890e-04	8.505530e-05	16	true
289           	smoothSolver	5.631480e-04	5.215490e-05	10	1.742150e-03	1.476230e-04	11	false	GAMG	9.062060e-04	8.838660e-05	15	true
290           	smoothSolver	5.667340e-04	5.219240e-05	10	1.728720e-03	1.462030e-04	11	false	GAMG	9.161240e-04	8.531200e-05	15	true
291           	smoothSolver	5.648260e-04	5.212270e-05	10	1.735730e-03	1.461950e-04	11	false	GAMG	9.077850e-04	8.574480e-05	14	true
292           	smoothSolver	5.664730e-04	5.212610e-05	10	1.741890e-03	1.457330e-04	11	false	GAMG	9.071860e-04	8.441810e-05	14	true
293           	smoothSolver	5.641520e-04	5.220110e-05	10	1.730400e-03	1.453250e-04	11	false	GAMG	9.025140e-04	8.518170e-05	13	true
294           	smoothSolver	5.667140e-04	5.224080e-05	10	1.719020e-03	1.448610e-04	11	false	GAMG	9.167340e-04	8.514690e-05	13	true
295           	smoothSolver	5.643990e-04	5.224720e-05	10	1.708300e-03	1.447460e-04	11	false	GAMG	9.179540e-04	8.950290e-05	12	true
296           	smoothSolver	5.647010e-04	5.219600e-05	10	1.714500e-03	1.441700e-04	11	false	GAMG	9.232870e-04	8.679630e-05	14	true
297           	smoothSolver	5.620670e-04	5.227210e-05	10	1.714800e-03	1.450540e-04	11	false	GAMG	9.165420e-04	9.124780e-05	14	true
298           	smoothSolver	5.643070e-04	5.225840e-05	10	1.719460e-03	1.457470e-04	11	false	GAMG	9.252690e-04	9.150460e-05	15	true
299           	smoothSolver	5.683350e-04	5.226490e-05	10	1.711490e-03	1.468470e-04	11	false	GAMG	9.397080e-04	9.289440e-05	15	true
300           	smoothSolver	5.656210e-04	5.234420e-05	10	1.736370e-03	1.479200e-04	11	false	GAMG	9.432330e-04	9.320310e-05	15	true
301           	smoothSolver	5.637250e-04	5.241790e-05	10	1.752540e-03	1.499830e-04	11	false	GAMG	9.301900e-04	8.997170e-05	15	true
302           	smoothSolver	5.639640e-04	5.229840e-05	10	1.780040e-03	1.521720e-04	11	false	GAMG	9.142490e-04	9.015120e-05	14	true
303           	smoothSolver	5.653950e-04	5.230950e-05	10	1.787320e-03	1.546150e-04	11	false	GAMG	9.086700e-04	9.084570e-05	14	true
304           	smoothSolver	5.656430e-04	5.230970e-05	10	1.815740e-03	1.571560e-04	11	false	GAMG	9.071940e-04	8.978440e-05	14	true
305           	smoothSolver	5.641720e-04	5.232360e-05	10	1.832910e-03	1.594010e-04	11	false	GAMG	8.972620e-04	8.527060e-05	14	true
306           	smoothSolver	5.621270e-04	5.223290e-05	10	1.859840e-03	1.615120e-04	11	false	GAMG	8.821760e-04	8.412260e-05	14	true
307           	smoothSolver	5.608510e-04	5.216310e-05	10	1.870510e-03	1.635230e-04	11	false	GAMG	8.721280e-04	8.196140e-05	14	true
308           	smoothSolver	5.614900e-04	5.210280e-05	10	1.896790e-03	1.659250e-04	11	false	GAMG	8.713780e-04	8.321680e-05	14	true
309           	smoothSolver	5.601180e-04	5.206960e-05	10	1.907170e-03	1.680240e-04	11	false	GAMG	8.670710e-04	8.493200e-05	14	true
310           	smoothSolver	5.582830e-04	5.188560e-05	10	1.931990e-03	1.696960e-04	11	false	GAMG	8.553340e-04	8.164560e-05	15	true
311           	smoothSolver	5.586890e-04	5.187910e-05	10	1.937870e-03	1.709110e-04	11	false	GAMG	8.521580e-04	8.400930e-05	14	true
312           	smoothSolver	5.575240e-04	5.178490e-05	10	1.947090e-03	1.718740e-04	11	false	GAMG	8.489100e-04	8.112490e-05	15	true
313           	smoothSolver	5.562600e-04	5.164660e-05	10	1.945990e-03	1.731590e-04	11	false	GAMG	8.412560e-04	8.273240e-05	14	true
314           	smoothSolver	5.551450e-04	5.158320e-05	10	1.966670e-03	1.738790e-04	11	false	GAMG	8.410860e-04	8.069980e-05	15	true
315           	smoothSolver	5.541270e-04	5.153330e-05	10	1.964560e-03	1.741200e-04	11	false	GAMG	8.367210e-04	8.215020e-05	14	true
316           	smoothSolver	5.520480e-04	5.141450e-05	10	1.965740e-03	1.741500e-04	11	false	GAMG	8.319810e-04	7.971850e-05	15	true
317           	smoothSolver	5.501660e-04	5.137320e-05	10	1.952330e-03	1.738050e-04	11	false	GAMG	8.230930e-04	8.175200e-05	14	true
318           	smoothSolver	5.502910e-04	5.131530e-05	10	1.970970e-03	1.738050e-04	11	false	GAMG	8.165730e-04	7.793400e-05	15	true
319           	smoothSolver	5.495620e-04	5.125360e-05	10	1.963550e-03	1.734130e-04	11	false	GAMG	8.080660e-04	7.600240e-05	14	true
320           	smoothSolver	5.490990e-04	5.119960e-05	10	1.964470e-03	1.730960e-04	11	false	GAMG	7.998930e-04	7.964970e-05	14	true
321           	smoothSolver	5.485470e-04	5.118900e-05	10	1.943700e-03	1.724340e-04	11	false	GAMG	7.978290e-04	7.647950e-05	14	true
322           	smoothSolver	5.477010e-04	5.117720e-05	10	1.936210e-03	1.707150e-04	11	false	GAMG	7.925670e-04	7.273140e-05	14	true
323           	smoothSolver	5.464640e-04	5.115590e-05	10	1.914270e-03	1.687950e-04	11	false	GAMG	7.864800e-04	7.676890e-05	13	true
324           	smoothSolver	5.484150e-04	5.099330e-05	10	1.903920e-03	1.665500e-04	11	false	GAMG	7.783680e-04	7.427050e-05	13	true
325           	smoothSolver	5.460930e-04	5.093290e-05	10	1.878460e-03	1.646750e-04	11	false	GAMG	7.738400e-04	7.402530e-05	13	true
326           	smoothSolver	5.459110e-04	5.094850e-05	10	1.859280e-03	1.623790e-04	11	false	GAMG	7.716780e-04	7.342120e-05	12	true
327           	smoothSolver	5.449240e-04	5.094050e-05	10	1.820760e-03	1.599210e-04	11	false	GAMG	7.753300e-04	7.399370e-05	13	true
328           	smoothSolver	5.441910e-04	5.078630e-05	10	1.803110e-03	1.573240e-04	11	false	GAMG	7.728290e-04	6.926960e-05	12	true
329           	smoothSolver	5.411620e-04	5.064680e-05	10	1.779170e-03	1.551570e-04	11	false	GAMG	7.780970e-04	7.494950e-05	13	true
330           	smoothSolver	5.415990e-04	5.052110e-05	10	1.763450e-03	1.533740e-04	11	false	GAMG	7.780200e-04	7.487210e-05	14	true
331           	smoothSolver	5.401450e-04	5.042510e-05	10	1.745110e-03	1.530030e-04	11	false	GAMG	7.867710e-04	7.819380e-05	14	true
332           	smoothSolver	5.408400e-04	5.027120e-05	10	1.737770e-03	1.525690e-04	11	false	GAMG	7.956910e-04	7.735540e-05	15	true
333           	smoothSolver	5.377430e-04	5.009900e-05	10	1.731450e-03	1.519310e-04	11	false	GAMG	7.983210e-04	7.624060e-05	15	true
334           	smoothSolver	5.351320e-04	4.993110e-05	10	1.734920e-03	1.513110e-04	11	false	GAMG	7.868760e-04	7.469020e-05	15	true
335           	smoothSolver	5.337280e-04	4.979860e-05	10	1.724100e-03	1.517080e-04	11	false	GAMG	7.737420e-04	7.650210e-05	14	true
336           	smoothSolver	5.329600e-04	4.958260e-05	10	1.728710e-03	1.526870e-04	11	false	GAMG	7.667970e-04	7.298810e-05	14	true
337           	smoothSolver	5.306030e-04	4.944230e-05	10	1.729240e-03	1.539660e-04	11	false	GAMG	7.675830e-04	7.386170e-05	13	true
338           	smoothSolver	5.306410e-04	4.933000e-05	10	1.744300e-03	1.550060e-04	11	false	GAMG	7.577310e-04	7.280460e-05	13	true
339           	smoothSolver	5.266970e-04	4.917280e-05	10	1.756290e-03	1.569050e-04	11	false	GAMG	7.467080e-04	7.252210e-05	13	true
340           	smoothSolver	5.251070e-04	4.900970e-05	10	1.775060e-03	1.588430e-04	11	false	GAMG	7.281920e-04	7.219220e-05	12	true
341           	smoothSolver	5.228450e-04	4.885290e-05	10	1.784380e-03	1.609570e-04	11	false	GAMG	7.295930e-04	6.992570e-05	12	true
342           	smoothSolver	5.232430e-04	4.866950e-05	10	1.810340e-03	1.633820e-04	11	false	GAMG	7.195740e-04	6.798420e-05	14	true
343           	smoothSolver	5.209170e-04	4.861670e-05	10	1.821830e-03	1.653380e-04	11	false	GAMG	7.116580e-04	6.741970e-05	14	true
344           	smoothSolver	5.172130e-04	4.849890e-05	10	1.844580e-03	1.671030e-04	11	false	GAMG	6.920590e-04	6.475860e-05	14	true
345           	smoothSolver	5.151660e-04	4.837880e-05	10	1.857270e-03	1.688390e-04	11	false	GAMG	6.898640e-04	6.698890e-05	14	true
346           	smoothSolver	5.149970e-04	4.821560e-05	10	1.869670e-03	1.705410e-04	11	false	GAMG	6.806120e-04	6.777420e-05	15	true
347           	smoothSolver	5.143820e-04	4.805410e-05	10	1.870600e-03	1.718450e-04	11	false	GAMG	6.816780e-04	6.730110e-05	14	true
348           	smoothSolver	5.120300e-04	4.789200e-05	10	1.883000e-03	1.726790e-04	11	false	GAMG	6.745280e-04	6.405930e-05	16	true
349           	smoothSolver	5.105860e-04	4.781080e-05	10	1.885700e-03	1.733680e-04	11	false	GAMG	6.675790e-04	6.314160e-05	15	true
350           	smoothSolver	5.086270e-04	4.760160e-05	10	1.884620e-03	1.733210e-04	11	false	GAMG	6.532680e-04	6.293960e-05	14	true
351           	smoothSolver	5.057600e-04	4.745060e-05	10	1.878590e-03	1.738620e-04	11	false	GAMG	6.497190e-04	6.379690e-05	13	true
352           	smoothSolver	5.051870e-04	4.729840e-05	10	1.888160e-03	1.738530e-04	11	false	GAMG	6.388340e-04	6.176660e-05	13	true
353           	smoothSolver	5.032180e-04	4.719120e-05	10	1.881230e-03	1.734460e-04	11	false	GAMG	6.361150e-04	6.342740e-05	12	true
354           	smoothSolver	4.999410e-04	4.700540e-05	10	1.869830e-03	1.725800e-04	11	false	GAMG	6.265810e-04	5.766400e-05	12	true
355           	smoothSolver	4.967710e-04	4.686640e-05	10	1.853970e-03	1.717270e-04	11	false	GAMG	6.200900e-04	5.818480e-05	11	true
356           	smoothSolver	4.968200e-04	4.672260e-05	10	1.845610e-03	1.699310e-04	11	false	GAMG	6.068180e-04	5.810920e-05	11	true
357           	smoothSolver	4.941220e-04	4.660550e-05	10	1.825330e-03	1.680190e-04	11	false	GAMG	5.982830e-04	5.791050e-05	12	true
358           	smoothSolver	4.907550e-04	4.642110e-05	10	1.814790e-03	1.669570e-04	11	false	GAMG	5.788300e-04	5.629640e-05	13	true
359           	smoothSolver	4.893620e-04	4.628580e-05	10	1.796150e-03	1.658520e-04	11	false	GAMG	5.707730e-04	5.572790e-05	13	true
360           	smoothSolver	4.861870e-04	4.615890e-05	10	1.782420e-03	1.640840e-04	11	false	GAMG	5.540150e-04	5.477370e-05	14	true
361           	smoothSolver	4.842220e-04	4.601830e-05	10	1.759890e-03	1.620590e-04	11	false	GAMG	5.494740e-04	5.315890e-05	16	true
362           	smoothSolver	4.804260e-04	4.583040e-05	10	1.740660e-03	1.598750e-04	11	false	GAMG	5.337390e-04	5.273050e-05	16	true
363           	smoothSolver	4.782600e-04	4.568550e-05	10	1.714580e-03	1.578470e-04	11	false	GAMG	5.327990e-04	5.089640e-05	17	true
364           	smoothSolver	4.781440e-04	4.550380e-05	10	1.695030e-03	1.558510e-04	11	false	GAMG	5.218700e-04	5.211990e-05	16	true
365           	smoothSolver	4.767340e-04	4.534200e-05	10	1.670580e-03	1.539370e-04	11	false	GAMG	5.235090e-04	5.152260e-05	17	true
366           	smoothSolver	4.745940e-04	4.519710e-05	10	1.648520e-03	1.517720e-04	11	false	GAMG	5.128900e-04	5.101180e-05	16	true
367           	smoothSolver	4.725800e-04	4.507410e-05	10	1.629020e-03	1.501430e-04	11	false	GAMG	5.161860e-04	5.158930e-05	16	true
368           	smoothSolver	4.694840e-04	4.488880e-05	10	1.610430e-03	1.480980e-04	11	false	GAMG	5.065700e-04	5.063790e-05	16	true
369           	smoothSolver	4.672760e-04	4.474460e-05	10	1.589910e-03	1.467750e-04	11	false	GAMG	5.041520e-04	4.865580e-05	16	true
370           	smoothSolver	4.660930e-04	4.457600e-05	10	1.577910e-03	1.456560e-04	11	false	GAMG	4.935110e-04	4.677650e-05	16	true
371           	smoothSolver	4.643790e-04	4.441110e-05	10	1.562650e-03	1.447290e-04	11	false	GAMG	4.973350e-04	4.706090e-05	15	true
372           	smoothSolver	4.639620e-04	4.422290e-05	10	1.552560e-03	1.435000e-04	11	false	GAMG	4.920640e-04	4.580850e-05	14	true
373           	smoothSolver	4.621960e-04	4.410430e-05	10	1.544610e-03	1.429770e-04	11	false	GAMG	4.937750e-04	4.837450e-05	13	true
374           	smoothSolver	4.600090e-04	4.397420e-05	10	1.528150e-03	1.417380e-04	11	false	GAMG	4.857000e-04	4.522330e-05	13	true
375           	smoothSolver	4.575480e-04	4.382150e-05	10	1.522230e-03	1.418800e-04	11	false	GAMG	4.849350e-04	4.508630e-05	12	true
