# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
25            	smoothSolver	4.552920e-02	4.532240e-03	3	7.708910e-02	4.587890e-03	3	false	GAMG	2.452270e-02	2.077540e-03	3	true
26            	smoothSolver	3.924450e-02	2.696780e-03	4	6.452280e-02	4.480790e-03	3	false	GAMG	2.301290e-02	1.875840e-03	3	true
27            	smoothSolver	3.408020e-02	2.369090e-03	4	5.522530e-02	4.547050e-03	3	false	GAMG	2.122740e-02	1.833420e-03	3	true
28            	smoothSolver	2.943150e-02	2.191620e-03	4	4.873040e-02	4.336100e-03	3	false	GAMG	2.004010e-02	1.746030e-03	3	true
29            	smoothSolver	2.634550e-02	2.063720e-03	4	4.506620e-02	4.150370e-03	3	false	GAMG	1.910400e-02	1.675550e-03	3	true
30            	smoothSolver	2.431020e-02	1.957240e-03	4	4.165660e-02	3.952270e-03	3	false	GAMG	1.796560e-02	1.603340e-03	3	true
31            	smoothSolver	2.275620e-02	1.895400e-03	4	3.845800e-02	3.764930e-03	3	false	GAMG	1.712100e-02	1.545010e-03	3	true
32            	smoothSolver	2.133400e-02	1.817820e-03	4	3.571680e-02	2.184690e-03	4	false	GAMG	1.637730e-02	1.542000e-03	3	true
33            	smoothSolver	1.975180e-02	1.744210e-03	4	3.279480e-02	2.007060e-03	4	false	GAMG	1.499440e-02	1.475540e-03	3	true
34            	smoothSolver	1.857870e-02	1.680300e-03	4	3.053480e-02	1.893470e-03	4	false	GAMG	1.391530e-02	9.143290e-04	4	true
35            	smoothSolver	1.763630e-02	1.619220e-03	4	2.918800e-02	1.843460e-03	4	false	GAMG	1.298140e-02	8.624960e-04	4	true
36            	smoothSolver	1.645670e-02	1.494700e-03	4	2.707540e-02	1.693180e-03	4	false	GAMG	1.193880e-02	7.774660e-04	4	true
37            	smoothSolver	1.531470e-02	1.417010e-03	4	2.496950e-02	1.531380e-03	4	false	GAMG	1.093050e-02	7.078140e-04	4	true
38            	smoothSolver	1.435470e-02	1.352220e-03	4	2.304850e-02	1.409360e-03	4	false	GAMG	1.010160e-02	6.613950e-04	4	true
39            	smoothSolver	1.348020e-02	1.291620e-03	4	2.144990e-02	1.314000e-03	4	false	GAMG	9.296160e-03	6.343580e-04	4	true
40            	smoothSolver	1.276710e-02	1.252850e-03	4	2.012540e-02	1.240870e-03	4	false	GAMG	8.671920e-03	6.195660e-04	4	true
41            	smoothSolver	1.216310e-02	1.215260e-03	4	1.908120e-02	1.189110e-03	4	false	GAMG	8.129340e-03	6.148770e-04	4	true
42            	smoothSolver	1.160680e-02	8.467210e-04	5	1.820740e-02	1.149240e-03	4	false	GAMG	7.672470e-03	6.199740e-04	4	true
43            	smoothSolver	1.122280e-02	1.114150e-03	4	1.783240e-02	1.157430e-03	4	false	GAMG	7.174730e-03	6.459340e-04	4	true
44            	smoothSolver	1.062720e-02	8.134470e-04	5	1.683720e-02	1.086880e-03	4	false	GAMG	6.805130e-03	6.269830e-04	4	true
45            	smoothSolver	1.018720e-02	7.529540e-04	5	1.638840e-02	1.088210e-03	4	false	GAMG	6.421550e-03	6.329140e-04	4	true
46            	smoothSolver	9.751700e-03	7.352630e-04	5	1.579900e-02	1.058990e-03	4	false	GAMG	6.054110e-03	4.760200e-04	5	true
47            	smoothSolver	9.389220e-03	7.051230e-04	5	1.552940e-02	1.031900e-03	4	false	GAMG	5.786190e-03	5.730510e-04	4	true
48            	smoothSolver	8.843370e-03	6.919430e-04	5	1.427140e-02	9.760930e-04	4	false	GAMG	5.389740e-03	4.229930e-04	5	true
49            	smoothSolver	8.439410e-03	6.627750e-04	5	1.407810e-02	9.574180e-04	4	false	GAMG	5.129850e-03	3.856390e-04	5	true
50            	smoothSolver	8.078250e-03	6.391150e-04	5	1.337760e-02	9.172120e-04	4	false	GAMG	4.805150e-03	3.591930e-04	5	true
51            	smoothSolver	7.672250e-03	6.256570e-04	5	1.269630e-02	8.817000e-04	4	false	GAMG	4.527140e-03	3.379240e-04	5	true
52            	smoothSolver	7.300230e-03	6.073000e-04	5	1.214310e-02	8.542420e-04	4	false	GAMG	4.281790e-03	3.214790e-04	5	true
53            	smoothSolver	6.985510e-03	5.914640e-04	5	1.168220e-02	8.289780e-04	4	false	GAMG	4.074960e-03	3.079260e-04	5	true
54            	smoothSolver	6.703000e-03	5.767280e-04	5	1.126550e-02	8.057220e-04	4	false	GAMG	3.903380e-03	2.955930e-04	5	true
55            	smoothSolver	6.448130e-03	5.617370e-04	5	1.088670e-02	7.848250e-04	4	false	GAMG	3.751300e-03	2.843960e-04	5	true
56            	smoothSolver	6.220690e-03	5.478670e-04	5	1.052810e-02	7.640000e-04	4	false	GAMG	3.617700e-03	2.734260e-04	5	true
57            	smoothSolver	6.011410e-03	5.343860e-04	5	1.018370e-02	7.446080e-04	4	false	GAMG	3.490140e-03	2.624710e-04	5	true
58            	smoothSolver	5.819680e-03	5.223980e-04	5	9.856910e-03	7.261680e-04	4	false	GAMG	3.372660e-03	2.519610e-04	5	true
59            	smoothSolver	5.646760e-03	5.108660e-04	5	9.543810e-03	7.092880e-04	4	false	GAMG	3.263830e-03	2.422880e-04	5	true
60            	smoothSolver	5.490910e-03	4.996920e-04	5	9.249980e-03	6.933920e-04	4	false	GAMG	3.167280e-03	2.334670e-04	5	true
61            	smoothSolver	5.347680e-03	4.890550e-04	5	8.978740e-03	6.780780e-04	4	false	GAMG	3.075300e-03	2.253520e-04	5	true
62            	smoothSolver	5.213350e-03	4.787570e-04	5	8.728530e-03	6.633590e-04	4	false	GAMG	2.989760e-03	2.179320e-04	5	true
63            	smoothSolver	5.086700e-03	4.691770e-04	5	8.489090e-03	6.492440e-04	4	false	GAMG	2.907130e-03	2.109520e-04	5	true
64            	smoothSolver	4.969000e-03	4.603350e-04	5	8.264070e-03	6.353910e-04	4	false	GAMG	2.829100e-03	2.042920e-04	5	true
65            	smoothSolver	4.858570e-03	4.518420e-04	5	8.064630e-03	6.220320e-04	4	false	GAMG	2.755890e-03	1.979070e-04	5	true
66            	smoothSolver	4.752190e-03	4.436710e-04	5	7.881780e-03	6.096360e-04	4	false	GAMG	2.687360e-03	1.917890e-04	5	true
67            	smoothSolver	4.651030e-03	4.358170e-04	5	7.704560e-03	5.977290e-04	4	false	GAMG	2.621810e-03	1.859440e-04	5	true
68            	smoothSolver	4.559190e-03	4.282140e-04	5	7.532450e-03	5.863360e-04	4	false	GAMG	2.558860e-03	1.803540e-04	5	true
69            	smoothSolver	4.473730e-03	4.208520e-04	5	7.365570e-03	5.754980e-04	4	false	GAMG	2.499680e-03	1.750260e-04	5	true
70            	smoothSolver	4.390750e-03	4.133960e-04	5	7.205380e-03	5.653120e-04	4	false	GAMG	2.445190e-03	1.697670e-04	5	true
71            	smoothSolver	4.307610e-03	4.060190e-04	5	7.046490e-03	5.551960e-04	4	false	GAMG	2.391140e-03	1.642660e-04	5	true
72            	smoothSolver	4.225220e-03	3.989870e-04	5	6.886920e-03	5.452520e-04	4	false	GAMG	2.334220e-03	1.585290e-04	5	true
73            	smoothSolver	4.146870e-03	3.920890e-04	5	6.729960e-03	5.358290e-04	4	false	GAMG	2.280350e-03	1.529170e-04	5	true
74            	smoothSolver	4.071630e-03	3.853430e-04	5	6.579070e-03	5.270940e-04	4	false	GAMG	2.231610e-03	2.228990e-04	4	true
75            	smoothSolver	4.029150e-03	3.844380e-04	5	6.347300e-03	5.177550e-04	4	false	GAMG	2.194750e-03	1.523680e-04	5	true
76            	smoothSolver	3.960160e-03	3.718730e-04	5	6.356570e-03	5.169240e-04	4	false	GAMG	2.144300e-03	1.433920e-04	5	true
77            	smoothSolver	3.871930e-03	3.668050e-04	5	6.233720e-03	5.057060e-04	4	false	GAMG	2.103030e-03	2.096820e-04	4	true
78            	smoothSolver	3.826660e-03	3.661460e-04	5	5.995070e-03	4.946990e-04	4	false	GAMG	2.065710e-03	1.400970e-04	5	true
79            	smoothSolver	3.772800e-03	3.529880e-04	5	5.994140e-03	4.939910e-04	4	false	GAMG	2.014330e-03	1.318020e-04	5	true
80            	smoothSolver	3.693610e-03	3.502560e-04	5	5.873920e-03	4.826910e-04	4	false	GAMG	1.974210e-03	1.945950e-04	4	true
81            	smoothSolver	3.645440e-03	3.480930e-04	5	5.651320e-03	4.723470e-04	4	false	GAMG	1.953420e-03	1.289850e-04	5	true
82            	smoothSolver	3.600990e-03	3.360790e-04	5	5.645040e-03	4.718990e-04	4	false	GAMG	1.912240e-03	1.221020e-04	5	true
83            	smoothSolver	3.526570e-03	3.338490e-04	5	5.534750e-03	4.612360e-04	4	false	GAMG	1.874260e-03	1.852440e-04	4	true
84            	smoothSolver	3.470890e-03	3.311860e-04	5	5.334150e-03	4.518050e-04	4	false	GAMG	1.852100e-03	1.204970e-04	5	true
85            	smoothSolver	3.431500e-03	3.201780e-04	5	5.327560e-03	4.508890e-04	4	false	GAMG	1.814960e-03	1.142290e-04	5	true
86            	smoothSolver	3.359210e-03	3.181420e-04	5	5.226760e-03	4.409240e-04	4	false	GAMG	1.777850e-03	1.772710e-04	4	true
87            	smoothSolver	3.300860e-03	3.154250e-04	5	5.038870e-03	4.315200e-04	4	false	GAMG	1.761580e-03	1.133940e-04	5	true
88            	smoothSolver	3.265060e-03	3.055320e-04	5	5.031950e-03	4.304410e-04	4	false	GAMG	1.724580e-03	1.072220e-04	5	true
89            	smoothSolver	3.199740e-03	3.035100e-04	5	4.936710e-03	4.211400e-04	4	false	GAMG	1.693680e-03	1.691590e-04	4	true
90            	smoothSolver	3.141650e-03	3.008070e-04	5	4.764080e-03	4.122230e-04	4	false	GAMG	1.676570e-03	1.071190e-04	5	true
91            	smoothSolver	3.110210e-03	2.919080e-04	5	4.760300e-03	4.111980e-04	4	false	GAMG	1.642590e-03	1.011360e-04	5	true
92            	smoothSolver	3.051620e-03	2.899320e-04	5	4.671420e-03	4.029460e-04	4	false	GAMG	1.614290e-03	1.612510e-04	4	true
93            	smoothSolver	2.994400e-03	2.874170e-04	5	4.512140e-03	3.945800e-04	4	false	GAMG	1.595970e-03	1.004800e-04	5	true
94            	smoothSolver	2.965420e-03	2.791410e-04	5	4.509620e-03	3.937500e-04	4	false	GAMG	1.568430e-03	9.523720e-05	5	true
95            	smoothSolver	2.912030e-03	2.771210e-04	5	4.428080e-03	3.864750e-04	4	false	GAMG	1.544150e-03	1.539170e-04	4	true
96            	smoothSolver	2.856510e-03	2.747870e-04	5	4.279190e-03	3.784170e-04	4	false	GAMG	1.527520e-03	9.515880e-05	5	true
97            	smoothSolver	2.828450e-03	2.670340e-04	5	4.277740e-03	3.778080e-04	4	false	GAMG	1.502530e-03	9.020830e-05	5	true
98            	smoothSolver	2.778420e-03	2.647740e-04	5	4.201860e-03	3.710250e-04	4	false	GAMG	1.478540e-03	1.467170e-04	4	true
99            	smoothSolver	2.723580e-03	2.625740e-04	5	4.059770e-03	3.630440e-04	4	false	GAMG	1.460380e-03	8.976590e-05	5	true
100           	smoothSolver	2.696480e-03	2.555040e-04	5	4.058700e-03	3.626990e-04	4	false	GAMG	1.437500e-03	1.429330e-04	4	true
101           	smoothSolver	2.641650e-03	2.563610e-04	5	3.930520e-03	3.548040e-04	4	false	GAMG	1.420530e-03	8.714960e-05	5	true
102           	smoothSolver	2.616390e-03	2.476910e-04	5	3.935630e-03	3.545730e-04	4	false	GAMG	1.399960e-03	1.393450e-04	4	true
103           	smoothSolver	2.559990e-03	2.490370e-04	5	3.804980e-03	3.461780e-04	4	false	GAMG	1.380280e-03	8.403870e-05	5	true
104           	smoothSolver	2.536300e-03	2.407730e-04	5	3.805660e-03	3.456990e-04	4	false	GAMG	1.360620e-03	1.348540e-04	4	true
105           	smoothSolver	2.482190e-03	2.417680e-04	5	3.681050e-03	3.374970e-04	4	false	GAMG	1.341380e-03	8.063540e-05	5	true
106           	smoothSolver	2.461760e-03	2.342520e-04	5	3.682490e-03	3.371700e-04	4	false	GAMG	1.321860e-03	1.304150e-04	4	true
107           	smoothSolver	2.409300e-03	2.348870e-04	5	3.557280e-03	3.289750e-04	4	false	GAMG	1.303330e-03	7.746860e-05	5	true
108           	smoothSolver	2.392570e-03	2.277980e-04	5	3.562290e-03	3.288340e-04	4	false	GAMG	1.283750e-03	1.262350e-04	4	true
109           	smoothSolver	2.341630e-03	2.281830e-04	5	3.442550e-03	3.207310e-04	4	false	GAMG	1.266380e-03	1.262310e-04	4	true
110           	smoothSolver	2.315720e-03	2.233690e-04	5	3.393050e-03	3.178380e-04	4	false	GAMG	1.250190e-03	7.438660e-05	5	true
111           	smoothSolver	2.295310e-03	2.189490e-04	5	3.410740e-03	3.178890e-04	4	false	GAMG	1.230380e-03	1.215630e-04	4	true
112           	smoothSolver	2.249340e-03	2.184280e-04	5	3.292110e-03	3.094870e-04	4	false	GAMG	1.216260e-03	1.210740e-04	4	true
113           	smoothSolver	2.224410e-03	2.140240e-04	5	3.244840e-03	3.068540e-04	4	false	GAMG	1.199860e-03	7.079510e-05	5	true
114           	smoothSolver	2.206370e-03	2.102510e-04	5	3.262040e-03	3.070700e-04	4	false	GAMG	1.181190e-03	1.160800e-04	4	true
115           	smoothSolver	2.163390e-03	2.094350e-04	5	3.147560e-03	2.990450e-04	4	false	GAMG	1.167510e-03	1.153120e-04	4	true
116           	smoothSolver	2.139310e-03	2.054550e-04	5	3.101880e-03	2.964760e-04	4	false	GAMG	1.151760e-03	1.144740e-04	4	true
117           	smoothSolver	2.112470e-03	2.031310e-04	5	3.062530e-03	2.939160e-04	4	false	GAMG	1.136270e-03	6.712100e-05	5	true
118           	smoothSolver	2.097780e-03	1.990880e-04	5	3.086590e-03	2.942800e-04	4	false	GAMG	1.119220e-03	1.097380e-04	4	true
119           	smoothSolver	2.054460e-03	1.985920e-04	5	2.972270e-03	2.859000e-04	4	false	GAMG	1.106920e-03	1.088130e-04	4	true
120           	smoothSolver	2.033170e-03	1.948190e-04	5	2.930870e-03	2.833710e-04	4	false	GAMG	1.092060e-03	1.080270e-04	4	true
121           	smoothSolver	2.007790e-03	1.924720e-04	5	2.897450e-03	2.809990e-04	4	false	GAMG	1.077350e-03	1.072400e-04	4	true
122           	smoothSolver	1.983310e-03	1.898560e-04	5	2.863760e-03	2.782710e-04	4	false	GAMG	1.064110e-03	1.062760e-04	4	true
123           	smoothSolver	1.958200e-03	1.874360e-04	5	2.829240e-03	2.752870e-04	4	false	GAMG	1.051000e-03	1.050580e-04	4	true
124           	smoothSolver	1.934120e-03	1.851110e-04	5	2.794860e-03	2.722460e-04	4	false	GAMG	1.038200e-03	6.075980e-05	5	true
125           	smoothSolver	1.923010e-03	1.823420e-04	5	2.820760e-03	2.728660e-04	4	false	GAMG	1.022520e-03	1.002340e-04	4	true
126           	smoothSolver	1.887530e-03	1.815950e-04	5	2.720360e-03	2.647030e-04	4	false	GAMG	1.012400e-03	9.927050e-05	4	true
127           	smoothSolver	1.869420e-03	1.782290e-04	5	2.690360e-03	2.624730e-04	4	false	GAMG	9.986320e-04	9.853660e-05	4	true
128           	smoothSolver	1.845700e-03	1.760170e-04	5	2.661950e-03	2.603340e-04	4	false	GAMG	9.850390e-04	9.777450e-05	4	true
129           	smoothSolver	1.823340e-03	1.736410e-04	5	2.634590e-03	2.578200e-04	4	false	GAMG	9.725080e-04	9.695960e-05	4	true
130           	smoothSolver	1.800410e-03	1.713840e-04	5	2.606840e-03	2.550590e-04	4	false	GAMG	9.606200e-04	9.600750e-05	4	true
131           	smoothSolver	1.777970e-03	1.692340e-04	5	2.578440e-03	2.522390e-04	4	false	GAMG	9.492230e-04	5.560050e-05	5	true
132           	smoothSolver	1.769410e-03	1.671980e-04	5	2.604810e-03	2.534600e-04	4	false	GAMG	9.348430e-04	9.216030e-05	4	true
133           	smoothSolver	1.735890e-03	1.662090e-04	5	2.515990e-03	2.454200e-04	4	false	GAMG	9.273340e-04	9.136770e-05	4	true
134           	smoothSolver	1.719730e-03	1.631720e-04	5	2.489960e-03	2.433420e-04	4	false	GAMG	9.154390e-04	9.104580e-05	4	true
135           	smoothSolver	1.697910e-03	1.609890e-04	5	2.464850e-03	2.414360e-04	4	false	GAMG	9.033420e-04	5.284350e-05	5	true
136           	smoothSolver	1.692000e-03	1.593590e-04	5	2.489620e-03	2.432120e-04	4	false	GAMG	8.892290e-04	8.785520e-05	4	true
137           	smoothSolver	1.659160e-03	1.582830e-04	5	2.406190e-03	2.352270e-04	4	false	GAMG	8.829020e-04	8.743920e-05	4	true
138           	smoothSolver	1.643280e-03	1.554100e-04	5	2.381060e-03	2.331620e-04	4	false	GAMG	8.719960e-04	5.109960e-05	5	true
139           	smoothSolver	1.637320e-03	1.537680e-04	5	2.408100e-03	2.356700e-04	4	false	GAMG	8.572190e-04	8.505320e-05	4	true
140           	smoothSolver	1.604420e-03	1.527000e-04	5	2.327730e-03	2.279210e-04	4	false	GAMG	8.520120e-04	8.483550e-05	4	true
141           	smoothSolver	1.589380e-03	1.498000e-04	5	2.304840e-03	2.260190e-04	4	false	GAMG	8.415570e-04	4.984020e-05	5	true
142           	smoothSolver	1.584500e-03	1.484400e-04	5	2.330650e-03	2.286420e-04	4	false	GAMG	8.270700e-04	8.260880e-05	4	true
143           	smoothSolver	1.550620e-03	1.473370e-04	5	2.252280e-03	2.208170e-04	4	false	GAMG	8.233650e-04	4.828900e-05	5	true
144           	smoothSolver	1.552900e-03	1.451750e-04	5	2.277190e-03	2.233090e-04	4	false	GAMG	8.090670e-04	8.079120e-05	4	true
145           	smoothSolver	1.516580e-03	1.439570e-04	5	2.203040e-03	2.160410e-04	4	false	GAMG	8.043930e-04	4.749690e-05	5	true
146           	smoothSolver	1.519920e-03	1.419540e-04	5	2.226440e-03	2.188240e-04	4	false	GAMG	7.910970e-04	4.639460e-05	5	true
147           	smoothSolver	1.501690e-03	1.411270e-04	5	2.199740e-03	2.159420e-04	4	false	GAMG	7.824870e-04	7.729250e-05	4	true
148           	smoothSolver	1.468440e-03	1.393730e-04	5	2.127370e-03	2.087580e-04	4	false	GAMG	7.795770e-04	4.652240e-05	5	true
149           	smoothSolver	1.472590e-03	1.369710e-04	5	2.155820e-03	2.124600e-04	4	false	GAMG	7.635140e-04	4.536110e-05	5	true
150           	smoothSolver	1.451970e-03	1.364070e-04	5	2.127150e-03	2.096030e-04	4	false	GAMG	7.557520e-04	7.502560e-05	4	true
151           	smoothSolver	1.417350e-03	1.344330e-04	5	2.057350e-03	2.023180e-04	4	false	GAMG	7.526920e-04	4.578030e-05	5	true
152           	smoothSolver	1.422640e-03	1.323390e-04	5	2.084780e-03	2.061870e-04	4	false	GAMG	7.372720e-04	4.475440e-05	5	true
153           	smoothSolver	1.403040e-03	1.320620e-04	5	2.058470e-03	2.037400e-04	4	false	GAMG	7.308440e-04	4.372340e-05	5	true
154           	smoothSolver	1.390970e-03	1.309020e-04	5	2.035090e-03	2.012930e-04	4	false	GAMG	7.251120e-04	4.360260e-05	5	true
155           	smoothSolver	1.377780e-03	1.295140e-04	5	2.018420e-03	1.997310e-04	4	false	GAMG	7.170740e-04	4.332020e-05	5	true
156           	smoothSolver	1.363740e-03	1.283590e-04	5	1.999170e-03	1.981420e-04	4	false	GAMG	7.103390e-04	4.316750e-05	5	true
157           	smoothSolver	1.350850e-03	1.269310e-04	5	1.981710e-03	1.966170e-04	4	false	GAMG	7.026440e-04	4.295020e-05	5	true
158           	smoothSolver	1.337100e-03	1.256930e-04	5	1.962730e-03	1.949480e-04	4	false	GAMG	6.954440e-04	4.277950e-05	5	true
159           	smoothSolver	1.324150e-03	1.243560e-04	5	1.944380e-03	1.932490e-04	4	false	GAMG	6.882700e-04	4.264010e-05	5	true
160           	smoothSolver	1.311350e-03	1.230460e-04	5	1.926330e-03	1.915470e-04	4	false	GAMG	6.810620e-04	4.248100e-05	5	true
161           	smoothSolver	1.299010e-03	1.217890e-04	5	1.908420e-03	1.898250e-04	4	false	GAMG	6.744150e-04	4.233260e-05	5	true
162           	smoothSolver	1.287300e-03	1.205440e-04	5	1.891090e-03	1.881270e-04	4	false	GAMG	6.678330e-04	4.216630e-05	5	true
163           	smoothSolver	1.275950e-03	1.193580e-04	5	1.874170e-03	1.864370e-04	4	false	GAMG	6.614800e-04	4.199930e-05	5	true
164           	smoothSolver	1.265100e-03	1.182150e-04	5	1.857680e-03	1.847730e-04	4	false	GAMG	6.552920e-04	4.207040e-05	5	true
165           	smoothSolver	1.254450e-03	1.171110e-04	5	1.841170e-03	1.831350e-04	4	false	GAMG	6.493380e-04	4.192350e-05	5	true
166           	smoothSolver	1.244370e-03	1.160300e-04	5	1.825670e-03	1.815460e-04	4	false	GAMG	6.434770e-04	4.176600e-05	5	true
167           	smoothSolver	1.234510e-03	1.149680e-04	5	1.810560e-03	1.800010e-04	4	false	GAMG	6.377930e-04	4.160860e-05	5	true
168           	smoothSolver	1.224830e-03	1.139240e-04	5	1.795560e-03	1.784810e-04	4	false	GAMG	6.322460e-04	4.146000e-05	5	true
169           	smoothSolver	1.215380e-03	1.129050e-04	5	1.780720e-03	1.769890e-04	4	false	GAMG	6.269110e-04	4.132150e-05	5	true
170           	smoothSolver	1.206110e-03	1.119080e-04	5	1.766030e-03	1.755190e-04	4	false	GAMG	6.218190e-04	4.119020e-05	5	true
171           	smoothSolver	1.197060e-03	1.109270e-04	5	1.751540e-03	1.740750e-04	4	false	GAMG	6.167930e-04	4.105600e-05	5	true
172           	smoothSolver	1.188160e-03	1.099610e-04	5	1.737130e-03	1.726500e-04	4	false	GAMG	6.118570e-04	4.093020e-05	5	true
173           	smoothSolver	1.179380e-03	1.090050e-04	5	1.722740e-03	1.712370e-04	4	false	GAMG	6.069420e-04	4.079680e-05	5	true
174           	smoothSolver	1.170610e-03	1.080690e-04	5	1.708100e-03	1.698280e-04	4	false	GAMG	6.020430e-04	4.066390e-05	5	true
175           	smoothSolver	1.161860e-03	1.071130e-04	5	1.693070e-03	1.684290e-04	4	false	GAMG	5.970430e-04	4.050360e-05	5	true
176           	smoothSolver	1.153180e-03	1.061430e-04	5	1.677830e-03	1.670140e-04	4	false	GAMG	5.919900e-04	4.032660e-05	5	true
177           	smoothSolver	1.144730e-03	1.051690e-04	5	1.662730e-03	1.655820e-04	4	false	GAMG	5.868980e-04	4.013240e-05	5	true
178           	smoothSolver	1.136440e-03	1.042170e-04	5	1.647830e-03	1.641450e-04	4	false	GAMG	5.819510e-04	3.992800e-05	5	true
179           	smoothSolver	1.128210e-03	1.032590e-04	5	1.633140e-03	1.627410e-04	4	false	GAMG	5.771370e-04	3.971240e-05	5	true
180           	smoothSolver	1.119770e-03	1.023010e-04	5	1.619090e-03	1.613590e-04	4	false	GAMG	5.722900e-04	3.949860e-05	5	true
181           	smoothSolver	1.111220e-03	1.013460e-04	5	1.605090e-03	1.600200e-04	4	false	GAMG	5.675620e-04	3.948840e-05	5	true
182           	smoothSolver	1.102940e-03	1.004200e-04	5	1.591970e-03	1.587140e-04	4	false	GAMG	5.631200e-04	3.927110e-05	5	true
183           	smoothSolver	1.094690e-03	9.950340e-05	5	1.578680e-03	1.574040e-04	4	false	GAMG	5.587600e-04	3.906760e-05	5	true
184           	smoothSolver	1.086600e-03	9.860650e-05	5	1.566050e-03	1.561130e-04	4	false	GAMG	5.545150e-04	3.887750e-05	5	true
185           	smoothSolver	1.078680e-03	9.770880e-05	5	1.554240e-03	1.548340e-04	4	false	GAMG	5.503430e-04	3.867150e-05	5	true
186           	smoothSolver	1.070850e-03	9.682130e-05	5	1.542750e-03	1.535630e-04	4	false	GAMG	5.466250e-04	3.845670e-05	5	true
187           	smoothSolver	1.063130e-03	9.593760e-05	5	1.531320e-03	1.522850e-04	4	false	GAMG	5.433970e-04	3.822760e-05	5	true
188           	smoothSolver	1.055450e-03	9.505450e-05	5	1.519750e-03	1.509980e-04	4	false	GAMG	5.403830e-04	3.798510e-05	5	true
189           	smoothSolver	1.047760e-03	9.416720e-05	5	1.507770e-03	1.497010e-04	4	false	GAMG	5.374090e-04	3.773700e-05	5	true
