# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
64            	smoothSolver	6.890160e-03	6.728140e-04	5	1.354570e-02	1.187300e-03	1	false	GAMG	5.579090e-03	3.430070e-04	3	true
65            	smoothSolver	6.800870e-03	6.723850e-04	5	1.250010e-02	1.050330e-03	1	false	GAMG	5.231990e-03	3.158330e-04	3	true
66            	smoothSolver	6.705710e-03	4.485990e-04	6	1.160110e-02	9.313800e-04	1	false	GAMG	4.913320e-03	2.983580e-04	3	true
67            	smoothSolver	6.619450e-03	4.478210e-04	6	1.086850e-02	8.571710e-04	1	false	GAMG	4.646580e-03	2.847430e-04	3	true
68            	smoothSolver	6.523880e-03	4.468160e-04	6	1.033670e-02	8.186050e-04	1	false	GAMG	4.417000e-03	2.723370e-04	3	true
69            	smoothSolver	6.439690e-03	4.456320e-04	6	9.990850e-03	7.973970e-04	1	false	GAMG	4.194570e-03	2.619110e-04	3	true
70            	smoothSolver	6.362800e-03	4.442170e-04	6	9.693290e-03	7.779470e-04	1	false	GAMG	3.988020e-03	2.544340e-04	3	true
71            	smoothSolver	6.293440e-03	4.426050e-04	6	9.367320e-03	7.482050e-04	1	false	GAMG	3.794880e-03	2.485930e-04	3	true
72            	smoothSolver	6.227670e-03	4.407940e-04	6	8.997060e-03	7.141380e-04	1	false	GAMG	3.622940e-03	2.426000e-04	3	true
73            	smoothSolver	6.169110e-03	4.387890e-04	6	8.644710e-03	7.031290e-04	1	false	GAMG	3.464030e-03	2.358870e-04	3	true
74            	smoothSolver	6.129940e-03	4.366060e-04	6	8.323150e-03	6.863760e-04	1	false	GAMG	3.297060e-03	2.284460e-04	3	true
75            	smoothSolver	6.096640e-03	4.342590e-04	6	8.013410e-03	6.597460e-04	1	false	GAMG	3.127320e-03	2.208960e-04	3	true
76            	smoothSolver	6.059630e-03	4.317090e-04	6	7.732870e-03	6.325430e-04	1	false	GAMG	2.965010e-03	2.127390e-04	3	true
77            	smoothSolver	6.023650e-03	4.289440e-04	6	7.465540e-03	6.062510e-04	1	false	GAMG	2.800830e-03	2.045630e-04	3	true
78            	smoothSolver	5.983040e-03	4.260020e-04	6	7.199350e-03	5.764190e-04	1	false	GAMG	2.649490e-03	1.967270e-04	3	true
79            	smoothSolver	5.939700e-03	4.228630e-04	6	6.920870e-03	5.495920e-04	1	false	GAMG	2.508560e-03	1.889040e-04	3	true
80            	smoothSolver	5.888600e-03	4.195290e-04	6	6.630410e-03	5.309500e-04	1	false	GAMG	2.374720e-03	1.819200e-04	3	true
81            	smoothSolver	5.838040e-03	4.159980e-04	6	6.309920e-03	5.061330e-04	1	false	GAMG	2.230760e-03	1.745300e-04	3	true
82            	smoothSolver	5.778550e-03	4.122940e-04	6	5.931800e-03	4.770950e-04	1	false	GAMG	2.096830e-03	1.685000e-04	3	true
83            	smoothSolver	5.718010e-03	4.084090e-04	6	5.630890e-03	4.568940e-04	1	false	GAMG	1.968910e-03	1.625650e-04	3	true
84            	smoothSolver	5.648780e-03	4.043240e-04	6	5.350880e-03	4.401900e-04	1	false	GAMG	1.855270e-03	1.570110e-04	3	true
85            	smoothSolver	5.575790e-03	4.000560e-04	6	5.030230e-03	4.218880e-04	1	false	GAMG	1.747230e-03	1.510830e-04	3	true
86            	smoothSolver	5.491710e-03	3.955770e-04	6	4.724920e-03	4.057280e-04	1	false	GAMG	1.642770e-03	1.454710e-04	3	true
87            	smoothSolver	5.408090e-03	3.909250e-04	6	4.438250e-03	3.908800e-04	1	false	GAMG	1.549380e-03	1.393160e-04	3	true
88            	smoothSolver	5.316010e-03	3.860690e-04	6	4.171610e-03	3.757820e-04	1	false	GAMG	1.467530e-03	1.337370e-04	3	true
89            	smoothSolver	5.231470e-03	3.810260e-04	6	3.918750e-03	3.595190e-04	1	false	GAMG	1.394310e-03	1.277640e-04	3	true
90            	smoothSolver	5.140910e-03	3.758010e-04	6	3.721430e-03	3.440920e-04	1	false	GAMG	1.322620e-03	1.224160e-04	3	true
91            	smoothSolver	5.054790e-03	3.704030e-04	6	3.550030e-03	3.296890e-04	1	false	GAMG	1.256710e-03	1.163010e-04	3	true
92            	smoothSolver	4.966820e-03	3.648170e-04	6	3.438720e-03	3.159220e-04	1	false	GAMG	1.195300e-03	1.101300e-04	3	true
93            	smoothSolver	4.880320e-03	3.590570e-04	6	3.363160e-03	3.040800e-04	1	false	GAMG	1.136660e-03	1.042350e-04	3	true
94            	smoothSolver	4.801650e-03	3.531190e-04	6	3.292500e-03	2.929110e-04	1	false	GAMG	1.083250e-03	9.905470e-05	3	true
95            	smoothSolver	4.717670e-03	3.470150e-04	6	3.197360e-03	2.819150e-04	1	false	GAMG	1.031670e-03	9.414970e-05	3	true
96            	smoothSolver	4.637620e-03	3.407230e-04	6	3.107940e-03	2.712880e-04	1	false	GAMG	9.863710e-04	8.988630e-05	3	true
97            	smoothSolver	4.551810e-03	3.342850e-04	6	3.026580e-03	2.614710e-04	1	false	GAMG	9.428870e-04	8.621280e-05	3	true
98            	smoothSolver	4.467140e-03	3.276870e-04	6	2.948020e-03	2.527840e-04	1	false	GAMG	9.018750e-04	8.280240e-05	3	true
99            	smoothSolver	4.389060e-03	3.209530e-04	6	2.864650e-03	2.440580e-04	1	false	GAMG	8.626370e-04	7.986600e-05	3	true
100           	smoothSolver	4.303290e-03	3.140660e-04	6	2.785900e-03	2.357660e-04	1	false	GAMG	8.261410e-04	7.726810e-05	3	true
101           	smoothSolver	4.226830e-03	3.070660e-04	6	2.696920e-03	2.275160e-04	1	false	GAMG	7.899850e-04	7.500180e-05	3	true
102           	smoothSolver	4.133490e-03	2.999310e-04	6	2.608710e-03	2.198050e-04	1	false	GAMG	7.536130e-04	7.294590e-05	3	true
103           	smoothSolver	4.052470e-03	2.926790e-04	6	2.522560e-03	2.114290e-04	1	false	GAMG	7.203320e-04	7.099270e-05	3	true
