# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
64            	smoothSolver	1.444670e-04	1.205210e-05	8	2.936200e-03	2.585170e-04	2	false	GAMG	2.533040e-04	2.450480e-05	5	true
65            	smoothSolver	1.392540e-04	1.170430e-05	8	2.580630e-03	2.294470e-04	2	false	GAMG	2.386010e-04	1.598980e-05	5	true
66            	smoothSolver	1.344660e-04	1.138740e-05	8	2.271060e-03	2.057860e-04	2	false	GAMG	2.206530e-04	2.071370e-05	4	true
67            	smoothSolver	1.303070e-04	1.109560e-05	8	1.985450e-03	1.854960e-04	2	false	GAMG	2.097650e-04	1.064640e-05	6	true
68            	smoothSolver	1.265660e-04	1.082450e-05	8	1.784640e-03	1.707880e-04	2	false	GAMG	1.935230e-04	1.627850e-05	4	true
69            	smoothSolver	1.231260e-04	1.056770e-05	8	1.548330e-03	1.100680e-04	3	false	GAMG	1.927710e-04	1.445820e-05	4	true
70            	smoothSolver	1.200860e-04	1.032380e-05	8	1.334320e-03	1.289630e-04	2	false	GAMG	1.778360e-04	1.617580e-05	4	true
71            	smoothSolver	1.171970e-04	1.008720e-05	8	1.203070e-03	8.949680e-05	3	false	GAMG	1.653660e-04	1.201910e-05	4	true
72            	smoothSolver	1.146110e-04	9.861560e-06	8	1.058230e-03	7.861760e-05	3	false	GAMG	1.549680e-04	1.086300e-05	4	true
73            	smoothSolver	1.121860e-04	9.641010e-06	8	9.405900e-04	7.153420e-05	3	false	GAMG	1.477790e-04	9.876230e-06	4	true
74            	smoothSolver	1.098990e-04	9.426970e-06	8	8.438190e-04	6.720220e-05	3	false	GAMG	1.418550e-04	9.071620e-06	4	true
75            	smoothSolver	1.077730e-04	9.218110e-06	8	7.630590e-04	6.420900e-05	3	false	GAMG	1.364710e-04	8.498180e-06	4	true
76            	smoothSolver	1.058020e-04	9.014550e-06	8	6.957070e-04	6.183190e-05	3	false	GAMG	1.316330e-04	8.150120e-06	4	true
77            	smoothSolver	1.057380e-04	8.935890e-06	8	6.393580e-04	5.944200e-05	3	false	GAMG	1.332940e-04	8.048710e-06	4	true
78            	smoothSolver	1.034690e-04	8.737850e-06	8	5.917720e-04	5.809730e-05	3	false	GAMG	1.265110e-04	7.721340e-06	4	true
79            	smoothSolver	1.033310e-04	8.657270e-06	8	5.488480e-04	4.099860e-05	4	false	GAMG	1.225440e-04	7.410770e-06	4	true
80            	smoothSolver	1.029670e-04	8.581390e-06	8	5.035610e-04	5.030840e-05	3	false	GAMG	1.324520e-04	8.188550e-06	4	true
81            	smoothSolver	1.002050e-04	8.359810e-06	8	4.758510e-04	3.741940e-05	4	false	GAMG	1.144750e-04	7.235100e-06	4	true
82            	smoothSolver	9.984610e-05	8.270730e-06	8	4.443010e-04	3.416610e-05	4	false	GAMG	1.184180e-04	7.507470e-06	4	true
83            	smoothSolver	9.929150e-05	8.183590e-06	8	4.213440e-04	3.222360e-05	4	false	GAMG	1.202180e-04	7.687600e-06	4	true
84            	smoothSolver	9.860250e-05	8.093010e-06	8	4.016250e-04	3.113440e-05	4	false	GAMG	1.200570e-04	7.731970e-06	4	true
85            	smoothSolver	9.779460e-05	7.998780e-06	8	3.845970e-04	3.032650e-05	4	false	GAMG	1.193920e-04	7.717200e-06	4	true
86            	smoothSolver	9.689960e-05	7.900120e-06	8	3.699160e-04	2.956790e-05	4	false	GAMG	1.185900e-04	7.710080e-06	4	true
87            	smoothSolver	9.593080e-05	7.797330e-06	8	3.576070e-04	2.881330e-05	4	false	GAMG	1.178200e-04	7.719210e-06	4	true
88            	smoothSolver	9.490280e-05	7.691170e-06	8	3.474910e-04	2.806690e-05	4	false	GAMG	1.170530e-04	7.732510e-06	4	true
89            	smoothSolver	9.382860e-05	7.582690e-06	8	3.393220e-04	2.733550e-05	4	false	GAMG	1.163380e-04	7.740740e-06	4	true
90            	smoothSolver	9.272370e-05	7.472900e-06	8	3.328520e-04	2.662130e-05	4	false	GAMG	1.157360e-04	7.748350e-06	4	true
91            	smoothSolver	9.160450e-05	7.362720e-06	8	3.277530e-04	2.592520e-05	4	false	GAMG	1.152360e-04	7.756880e-06	4	true
92            	smoothSolver	9.048060e-05	7.252990e-06	8	3.237120e-04	2.524750e-05	4	false	GAMG	1.147930e-04	7.763140e-06	4	true
93            	smoothSolver	8.936120e-05	7.144440e-06	8	3.204870e-04	2.458620e-05	4	false	GAMG	1.144140e-04	7.764140e-06	4	true
94            	smoothSolver	8.825660e-05	7.037740e-06	8	3.178600e-04	2.394020e-05	4	false	GAMG	1.140930e-04	7.757400e-06	4	true
95            	smoothSolver	8.136220e-05	6.561180e-06	8	3.176780e-04	2.414460e-05	4	false	GAMG	9.854970e-05	8.368310e-06	4	true
96            	smoothSolver	7.577640e-05	6.129950e-06	8	3.298620e-04	3.258680e-05	3	false	GAMG	9.941940e-05	4.662960e-06	6	true
97            	smoothSolver	7.119090e-05	5.748420e-06	8	3.757010e-04	3.442300e-05	3	false	GAMG	8.997190e-05	7.837410e-06	4	true
98            	smoothSolver	6.695720e-05	5.410390e-06	8	3.815470e-04	3.366600e-05	3	false	GAMG	8.653780e-05	8.508180e-06	4	true
99            	smoothSolver	6.337530e-05	5.110920e-06	8	4.013370e-04	3.265750e-05	3	false	GAMG	8.437550e-05	8.350140e-06	4	true
100           	smoothSolver	6.022260e-05	4.845970e-06	8	4.192640e-04	3.136920e-05	3	false	GAMG	8.247880e-05	8.019200e-06	4	true
101           	smoothSolver	5.742000e-05	4.611480e-06	8	4.295410e-04	4.266780e-05	2	false	GAMG	8.876640e-05	4.246430e-06	6	true
102           	smoothSolver	5.503350e-05	4.403720e-06	8	4.571370e-04	4.567820e-05	2	false	GAMG	8.183630e-05	7.014480e-06	4	true
103           	smoothSolver	5.271710e-05	4.220230e-06	8	4.433170e-04	3.212590e-05	3	false	GAMG	7.782950e-05	7.039030e-06	4	true
104           	smoothSolver	5.569020e-05	4.364120e-06	8	4.330200e-04	4.018390e-05	2	false	GAMG	9.361420e-05	7.639870e-06	4	true
