# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
43            	smoothSolver	6.158390e-03	5.263890e-04	10	9.467120e-03	7.929540e-04	9	false	GAMG	2.432820e-03	2.394450e-04	8	true
44            	smoothSolver	6.000710e-03	5.161990e-04	10	9.249850e-03	7.699990e-04	9	false	GAMG	2.387750e-03	2.377930e-04	8	true
45            	smoothSolver	5.855150e-03	5.068470e-04	10	9.033580e-03	7.479750e-04	9	false	GAMG	2.328020e-03	1.959820e-04	9	true
46            	smoothSolver	5.774430e-03	4.979610e-04	10	8.846600e-03	7.294750e-04	9	false	GAMG	2.221070e-03	1.556280e-04	9	true
47            	smoothSolver	5.605130e-03	4.892840e-04	10	8.584810e-03	7.158190e-04	9	false	GAMG	2.152420e-03	1.434280e-04	9	true
48            	smoothSolver	5.454600e-03	4.817150e-04	10	8.349040e-03	7.034040e-04	9	false	GAMG	2.102310e-03	2.078000e-04	8	true
49            	smoothSolver	5.323310e-03	4.754030e-04	10	8.101990e-03	6.922400e-04	9	false	GAMG	2.080260e-03	1.262810e-04	9	true
50            	smoothSolver	5.210910e-03	4.669710e-04	10	7.910460e-03	6.793380e-04	9	false	GAMG	2.016380e-03	1.926970e-04	8	true
51            	smoothSolver	5.106710e-03	4.613000e-04	10	7.695860e-03	6.668840e-04	9	false	GAMG	1.978740e-03	1.932910e-04	8	true
52            	smoothSolver	5.002960e-03	4.542600e-04	10	7.538280e-03	6.532330e-04	9	false	GAMG	1.922720e-03	1.903320e-04	7	true
53            	smoothSolver	4.903900e-03	4.472580e-04	10	7.364150e-03	6.387170e-04	9	false	GAMG	1.863320e-03	1.835010e-04	7	true
54            	smoothSolver	4.827710e-03	4.407980e-04	10	7.255640e-03	6.242490e-04	9	false	GAMG	1.803770e-03	1.740540e-04	7	true
55            	smoothSolver	4.737680e-03	4.344550e-04	10	7.129450e-03	6.104250e-04	9	false	GAMG	1.745160e-03	1.664740e-04	7	true
56            	smoothSolver	4.647610e-03	4.282890e-04	10	6.985400e-03	5.999880e-04	9	false	GAMG	1.688160e-03	1.604330e-04	7	true
57            	smoothSolver	4.559710e-03	4.222470e-04	10	6.835990e-03	5.900450e-04	9	false	GAMG	1.643730e-03	1.562370e-04	7	true
58            	smoothSolver	4.475260e-03	4.163520e-04	10	6.688750e-03	5.802840e-04	9	false	GAMG	1.609620e-03	1.537970e-04	7	true
59            	smoothSolver	4.394760e-03	4.107790e-04	10	6.549280e-03	5.706520e-04	9	false	GAMG	1.586650e-03	1.538480e-04	7	true
60            	smoothSolver	4.318870e-03	4.053570e-04	10	6.419900e-03	5.610320e-04	9	false	GAMG	1.565610e-03	1.535460e-04	7	true
61            	smoothSolver	4.247500e-03	4.001610e-04	10	6.294750e-03	5.514010e-04	9	false	GAMG	1.544160e-03	1.543170e-04	7	true
62            	smoothSolver	4.178050e-03	3.952270e-04	10	6.185170e-03	5.415990e-04	9	false	GAMG	1.521840e-03	1.196360e-04	8	true
63            	smoothSolver	4.112620e-03	3.904300e-04	10	6.135040e-03	5.334220e-04	9	false	GAMG	1.499440e-03	1.145860e-04	8	true
64            	smoothSolver	4.045480e-03	3.857570e-04	10	6.021070e-03	5.224050e-04	9	false	GAMG	1.466920e-03	1.158760e-04	8	true
65            	smoothSolver	3.986920e-03	3.812860e-04	10	5.918480e-03	5.119950e-04	9	false	GAMG	1.434710e-03	1.179280e-04	8	true
66            	smoothSolver	3.931470e-03	3.768470e-04	10	5.830860e-03	5.026310e-04	9	false	GAMG	1.405200e-03	1.203620e-04	8	true
67            	smoothSolver	3.877240e-03	3.725670e-04	10	5.744990e-03	4.951360e-04	9	false	GAMG	1.380720e-03	1.231830e-04	8	true
68            	smoothSolver	3.823100e-03	3.683030e-04	10	5.660250e-03	4.887610e-04	9	false	GAMG	1.360980e-03	1.254860e-04	8	true
69            	smoothSolver	3.769430e-03	3.642250e-04	10	5.574600e-03	4.831240e-04	9	false	GAMG	1.344100e-03	1.282970e-04	8	true
70            	smoothSolver	3.717340e-03	3.601980e-04	10	5.489730e-03	4.774610e-04	9	false	GAMG	1.327040e-03	1.306940e-04	8	true
71            	smoothSolver	3.666820e-03	3.562880e-04	10	5.412710e-03	4.718350e-04	9	false	GAMG	1.310330e-03	8.933450e-05	10	true
